Labels;Repo;Csoc_predictions
General,Natural Language Processing;https://github.com/Deepayan137/Adapting-OCR;graphics processing unit,routing algorithms,computer system recovery,parallel programming,signal to noise ratio,multi path routing,neural networks,document images,routing protocols,optical character recognition,gaussian distribution,backup path
General,Natural Language Processing;https://github.com/xuzhezhaozhao/bert_reading;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Natural Language Processing;https://github.com/Tikquuss/meta_XLM;cuda,systemc,operating systems,natural language processing,translation (languages),statistical machine translation,program processors,auto encoders,multilingualism,information theory
General,Computer Vision;https://github.com/mcaseyrehm/pix2pixColab;image quality,operating systems,edge detection,digital image storage,image processing,image matching,optical character recognition,image segmentation,object recognition,image retrieval,program processors,pattern recognition,imaging systems,multi core,face recognition,image analysis,color image processing,computer system recovery,chip multiprocessor,numerical model
General,Computer Vision;https://github.com/jiportilla/edge-max-object-detector;image quality,human computer interaction,image matching,mathematics,program processors
General,Computer Vision;https://github.com/akashgit/stylegan2_wt;bit error rate,rayleigh fading,discrete cosine transforms,eigenvalues and eigenfunctions,digital image storage,image processing,matrix algebra,matrix factorizations,image analysis,correlation analysis
General,Natural Language Processing;https://github.com/dbonner/tf1_bert;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/zzhuolun/IRL;program compilers,signal detection,speech communication,computer crime,robust control,network security
General,Natural Language Processing,Computer Vision;https://github.com/lukemelas/PyTorch-Pretrained-ViT;imaging systems,inference engines,classification methods,computer imaging and vision
General,Computer Vision;https://github.com/Uemuet/gan2;graphics processing unit,buffer storage,parallel programming,operating systems,dynamic random access storage,image processing,parallel computing,storage allocation (computer),matrix factorizations,image analysis,program processors,correlation analysis,cache memory
General,Natural Language Processing;https://github.com/rickyHong/Google-BERT-repl;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Natural Language Processing;https://github.com/tomdyer10/fake_news;evolutionary algorithms,linguistics,machine learning,face recognition,support vector machine
General,Natural Language Processing;https://github.com/cospplay/bert-master;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,grid computing,commerce,computational efficiency,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,storage allocation (computer)
General,Natural Language Processing;https://github.com/leejieun51/transformer;de-noising,machine translations,median filter,control system analysis,linguistics,edge detection,verification and validation,image enhancement
General;https://github.com/grtzsohalf/pt.darts;random access storage,neural networks,cuda,verification and validation,program processors,software architecture
General,Computer Vision;https://github.com/adnanalam53/cycleGAN;image quality,xml,operating systems,machine learning,digital image storage,image processing,image matching,optical character recognition,graphics processing unit,computer keyboards,object recognition,medium access control,image retrieval,user interfaces,program processors,pattern recognition,imaging systems,multi core,image analysis,smart phones,wireless telecommunication systems,color image processing,parallel programming,chip multiprocessor
General,Computer Vision;https://github.com/Shraddha2013/darknett;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,image compression,cryptography,world wide web,knowledge management,visualization,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Natural Language Processing;https://github.com/mdaniluk/language-detector;inverse problems,neural networks,machine learning,regularization,support vector machine,parameterization
General,Computer Vision;https://github.com/gunpowder1473/CycleGan_Tensorflow;optical character recognition,telecommunication equipment,color image processing,image quality,object recognition,random access storage,image retrieval,location based services,ad hoc networks,wireless sensor networks,digital image storage,image matching,image processing,image analysis,program processors,pattern recognition,sensor networks,imaging systems
General,Computer Vision;https://github.com/hweersot/darknet-custom;wireless networks,program compilers,authentication,computer science,intrusion detection,virtual reality,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,image compression,cryptography,knowledge management,visualization,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General;https://github.com/ky941122/darts-experiment;random access storage,neural networks,cuda,verification and validation,program processors,software architecture
General,Computer Vision;https://github.com/ayushpalak/darknet_multi_cokebottles;wireless networks,program compilers,authentication,computer science,intrusion detection,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,cryptography,knowledge management,mpi,mobile devices,mobile telecommunication systems,malwares,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Natural Language Processing;https://github.com/shanry/bert;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/g61412333/pix2pix-tensorflow;image quality,operating systems,edge detection,digital image storage,image processing,image matching,optical character recognition,image segmentation,object recognition,image retrieval,program processors,pattern recognition,imaging systems,multi core,face recognition,image analysis,color image processing,computer system recovery,chip multiprocessor,numerical model
General;https://github.com/mike07026/insightface_20190620;active appearance models,verification and validation,image processing,program processors,pattern recognition
General,Computer Vision;https://github.com/sudharavali/objectDetectionYOLO;wireless networks,program compilers,authentication,computer science,intrusion detection,virtual reality,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,cryptography,knowledge management,visualization,mpi,mobile devices,mobile telecommunication systems,malwares,three dimensional computer graphics,computer hardware,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Computer Vision;https://github.com/LuigiRussoDev/ResNets;inverse problems,regularization,parameterization,imaging systems,classification methods
General,Computer Vision;https://github.com/nawta/GSoC_deeplense_assignment;signal detection,intrusion detection,image quality,computer aided design,image processing,digital image storage,image matching,optical character recognition,optical flows,classification methods,object recognition,image retrieval,matrix factorizations,mathematics,pattern recognition,imaging systems,image analysis,numerical methods,image reconstruction,color image processing,neural networks,correlation analysis
General,Computer Vision;https://github.com/skbadhsm/darknet2;wireless networks,program compilers,authentication,computer science,intrusion detection,virtual reality,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,cryptography,knowledge management,visualization,mpi,mobile devices,mobile telecommunication systems,malwares,three dimensional computer graphics,computer hardware,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Computer Vision;https://github.com/Sontref/CycleGAN;color image processing,image quality,acoustic surface wave devices,image matching,hidden layers,pattern recognition,software architecture
General,Computer Vision;https://github.com/whai362/PVT;signal detection,object recognition,neural networks,imaging systems,classification methods
General,Natural Language Processing;https://github.com/feizc/Machine-Translation-Pytorch;statistical methods,computer aided language translation,information retrieval,query languages,natural language processing,translation (languages),information theory,speech transmission
General,Computer Vision;https://github.com/alvarobartt/serving-pytorch-models;computer programming languages,bayesian methods,image quality,image processing,digital image storage,image matching,optical character recognition,classification methods,high level languages,graphics processing unit,object recognition,image retrieval,program processors,pattern recognition,imaging systems,face recognition,image analysis,color image processing,parallel programming,probability distributions,neural networks,inference engines,parallel computing,object oriented programming
General,Reinforcement Learning;https://github.com/Kaixhin/NoisyNet-A3C;image reconstruction,inverse problems,neural networks,parameterization,reinforcement learning
General,Computer Vision;https://github.com/IrvingMeng/MagFace;bayesian methods,random access storage,probability distributions,cuda,machine learning,computer imaging and vision,image processing,inference engines,software engineering,program processors,computer aided manufacturing,microprocessor chips
General,Natural Language Processing,Computer Vision;https://github.com/lucidrains/se3-transformer-pytorch;buffer storage,random access storage,operating systems,factorization,education,storage allocation (computer),microprocessor chips
General,Natural Language Processing;https://github.com/CGCL-codes/naturalcc;scripting languages,computer programming languages,bayesian methods,computer science,operating systems,telecommunication traffic,semantics,software architecture,high level languages,graphics processing unit,local area networks,image retrieval,classifiers,program processors,computer software maintenance,lan,distributed computer systems,corundum,multimedia systems,data communication systems,cache memory,text processing,buffer storage,parallel programming,probability distributions,neural networks,linguistics,type systems,inference engines,education,information retrieval systems,data mining,storage allocation (computer),parallel computing,object oriented programming
General,Audio;https://github.com/rishikksh20/VocGAN;sub-bands,bayesian methods,antennas,probability distributions,verification and validation,inference engines
General,Computer Vision;https://github.com/paperswithcode/paperswithcode-client;internet service providers,world wide web,write operations,content based retrieval,servers,imaging systems
General,Computer Vision;https://github.com/kevin-ssy/ViP;signal detection,computer system recovery,robotics,object recognition,hierarchical system,electronic mail,program processors
General,Computer Vision;https://github.com/lucidrains/g-mlp-gpt;parallel programming,parallel computing,crack detection,program processors
Sequential,General;https://github.com/S-Abdelnabi/awt;de-noising,median filter,probability distributions,linguistics,human computer interaction,edge detection,neural networks,verification and validation,machine learning,natural language processing,image enhancement,inference engines,mathematics,computational linguistics,auto encoders,support vector machine,image denoising
General,Computer Vision;https://github.com/tmabraham/UPIT;color image processing,image quality,object recognition,image retrieval,digital image storage,image processing,image matching,image analysis,optical character recognition,pattern recognition,imaging systems
General,Computer Vision;https://github.com/hanouticelina/deformable-DETR;image segmentation,signal detection,verification and validation,program processors,pattern recognition
General,Computer Vision;https://github.com/Rishit-dagli/Greenathon-Plant-AI;open source software,scripting languages,software development,web 2.0,bayesian methods,mobile telecommunication systems,world wide web,source codes,probability distributions,xml,user interfaces,social networks,inference engines,mobile devices,software architecture,smart phones,social media
General,Computer Vision;https://github.com/lucidrains/res-mlp-pytorch;imaging systems,neural networks,classification methods
General,Computer Vision;https://github.com/philcryer/randota;autonomous agents,intelligent virtual agents,social networks,virtual worlds,social media
General,Computer Vision;https://github.com/yangorwell/NGPlus;graphics processing unit,parallel programming,electronic mail,software engineering,software architecture
General,Natural Language Processing;https://github.com/drumpt/Transformer;statistical methods,computer aided language translation,information retrieval,query languages,natural language processing,translation (languages),information theory,speech transmission
General,Natural Language Processing;https://github.com/Osobarako/alduswarrensewell;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General;https://github.com/SsnL/moco_align_uniform;signal detection,object recognition,parallel programming,cuda,machine learning,visualization,program processors
General,Audio,Computer Vision;https://github.com/Janspiry/Image-Super-Resolution-via-Iterative-Refinement;bayesian methods,image quality,image processing,digital image storage,image matching,optical character recognition,image denoising,steganography,image segmentation,object recognition,signal to noise ratio,image retrieval,mathematics,program processors,pattern recognition,image compression,imaging systems,human computer interaction,optical resolving power,face recognition,image analysis,image reconstruction,fault tolerance,color image processing,computer system recovery,probability distributions,inference engines
General,Computer Vision;https://github.com/STASYA00/UrbanGen;color image processing,image quality,video streaming,curricula,product design,digital image storage,image processing,image matching,image analysis,optical character recognition,pattern recognition
General,Computer Vision;https://github.com/sithu31296/image-classification;object recognition,inference engines,motion estimation,imaging systems,classification methods
General,Computer Vision;https://github.com/SimoneDutto/EDSR;image reconstruction,steganography,high resolution image,image segmentation,signal to noise ratio,discrete cosine transforms,optical resolving power,face recognition,machine learning,digital image storage,image enhancement,image compression
General,Computer Vision;https://github.com/NDCHIRO/Cartoonizer;color image processing,virtual reality,education,pattern recognition,software architecture,smart phones
General,Computer Vision;https://github.com/shikhadahiya/Image-to-image-translation-using-C-GAN;inverse problems,sufficient conditions,signal to noise ratio,regularization,stochastic processes,parameterization
General,Computer Vision;https://github.com/tonylins/pytorch-mobilenet-v2;signal detection,embedded systems,network architecture,software engineering,mathematics,object oriented programming,sensors,software architecture,classification methods
Sequential,General,Natural Language Processing;https://github.com/ari-holtzman/genlm;graphics processing unit,wide area networks,lan,computer science,buffer storage,syntactics,parallel programming,linguistics,operating systems,neural networks,verification and validation,natural language processing,software design,storage allocation (computer),program processors,requirements engineering,semantics,cache memory
General,Computer Vision;https://github.com/okason97/DenseNet-Tensorflow2;color image processing,image quality,formal verifications,image processing,image matching,education,image analysis,pattern recognition,formal logic
General,Computer Vision;https://github.com/seansoleyman/cifar10-resnet;computer science,artificial intelligence,software design,e-commerce,imaging systems,computer systems
General,Natural Language Processing;https://github.com/tyxr/bert;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/wangxianhao/Improved-YOLOv3-for-UAV;graphics processing unit,signal detection,parallel programming,object recognition,operating systems,education
General,Computer Vision;https://github.com/Lornatang/ResNet-PyTorch;signal detection,object recognition,content based retrieval,machine learning,color images,image enhancement,computer systems
General,Computer Vision;https://github.com/pyaf/DenseNet-MURA-PyTorch;correlation analysis,hidden layers,mathematics
General,Computer Vision;https://github.com/VamsiKrishna1211/gender_age-detection;personal information,face recognition,mathematics,correlation analysis,software architecture,recommender systems
General,Computer Vision;https://github.com/whai362/PytorchInsight;image reconstruction,cuda,machine learning,computer imaging and vision,program processors,imaging systems
General,Computer Vision;https://github.com/KaiyangZhou/mixstyle-release;biometrics,neural networks,mathematics,imaging systems,classification methods
General,Computer Vision;https://github.com/holdfire/CLS;graphics processing unit,parallel programming,imaging systems,program processors,classification methods
General,Computer Vision;https://github.com/dgedon/CycleGAN-for-Emojis; graduate,curricula,education
General,Computer Vision;https://github.com/chencq1234/maskrcnn_facebook;bayesian methods,attribute weight,intrusion detection,probability distributions,neural networks,cuda,inference engines,game theory,program processors
General,Computer Vision;https://github.com/WuChenshen/MeRGAN;graphics processing unit,character recognition,scripting languages,random access storage,parallel programming,program processors
General;https://github.com/quark0/darts;evolutionary algorithms,syntactics,flash memory,human computer interaction,architecting,verification and validation,natural language processing,mathematics,program processors,software architecture,imaging systems,search engines
General,Computer Vision;https://github.com/random-quark/pix2pix-tensorflow;image quality,operating systems,edge detection,digital image storage,image processing,image matching,optical character recognition,image segmentation,object recognition,image retrieval,program processors,pattern recognition,imaging systems,multi core,face recognition,image analysis,color image processing,computer system recovery,chip multiprocessor,numerical model
Sequential,General;https://github.com/0fengzi0/tacotron;computer system recovery,inverse problems,speech communication,hidden markov model (hmm),register allocation,regularization,hidden markov models,program processors,parameterization
General,Computer Vision;https://github.com/MaxwellHeller/coffee_fraud_detection;genetic analysis,digital storage,storage systems,distributed computer systems,machine learning,verification and validation,direction of arrival,support vector machine,cloud computing,software architecture,smart phones
General,Natural Language Processing;https://github.com/MaZhiyuanBUAA/bert-tf1.4.0;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/manishravula/yolov3_tiny_pruned;wireless networks,program compilers,computer science,intrusion detection,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,knowledge management,mpi,mobile telecommunication systems,malwares,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),telephone sets
General,Computer Vision;https://github.com/itsuki8914/wgan-gp-TensorFlow;color image processing,image quality,object recognition,image retrieval,digital image storage,image processing,image matching,image analysis,optical character recognition,pattern recognition,imaging systems
General,Computer Vision;https://github.com/makatx/YOLO_ResNet;computer science,object recognition,machine learning,program processors,computer systems
General,Computer Vision;https://github.com/JesonZhang822/Dogs-VS-Cats-Project;pattern recognition,classification methods,imaging systems,computer imaging and vision
General,Computer Vision;https://github.com/eriklindernoren/PyTorch-GAN;machine translations,low resolution images,computer science,bayesian methods,discriminant analysis,edge detection,markov processes,graphical model,machine learning,image processing,regularization,stochastic processes,natural language processing,database systems,computational linguistics,image matching,optical character recognition,clustering algorithms,digital image storage,software architecture,correlation analysis,image segmentation,object recognition,image retrieval,computer imaging and vision,matrix factorizations,mathematics,program processors,support vector machine,parameterization,pattern recognition,gesture recognition,imaging systems,image compression,computer systems,human computer interaction,electronic mail,optical resolving power,face recognition,mean square error,visual communication,image analysis,computer applications,image coding,numerical methods,image reconstruction,color image processing,inverse problems,sufficient conditions,neural networks,linguistics,computer networks,inference engines,information theory,acoustic intensity,qos
General,Computer Vision;https://github.com/YerevaNN/DIIN-in-Keras;bayesian methods,probability distributions,linguistics,machine learning,inference engines,information technology,semantics,business process
Sequential,General;https://github.com/r9y9/deepvoice3_pytorch;telephone,telecommunication equipment,graphics processing unit,speech enhancement,computer system recovery,speech communication,parallel programming,medium access control,operating systems,signal analysis,hidden markov model (hmm),acoustic noise,servers,hidden markov models,telephone sets,cellular telephone systems,wireless telecommunication systems
General,Computer Vision;https://github.com/donand/GAN_pytorch;gaussian noise (electronic),face recognition,hidden layers,mathematics,software architecture,numerical model
General,Computer Vision;https://github.com/svikramank/pix2pix;image quality,operating systems,edge detection,image processing,digital image storage,image enhancement,image matching,text detection,optical character recognition,graphics processing unit,image segmentation,object recognition,image retrieval,program processors,pattern recognition,imaging systems,multi core,face recognition,image analysis,color image processing,parallel programming,multiprocessing systems
General,Computer Vision;https://github.com/zj463261929/darknet_mAP;wireless networks,program compilers,computer science,intrusion detection,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,knowledge management,mpi,mobile telecommunication systems,malwares,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),telephone sets
General,Natural Language Processing;https://github.com/Remiphilius/PoemesProfonds;high level languages,computer science,computer programming languages,world wide web,speech communication,linguistics,artificial intelligence,semantics,object oriented programming,computer systems
General,Computer Vision;https://github.com/chrischute/glow;fault tolerance,computer system recovery,inverse problems,cuda,regularization,program processors,parameterization
General,Computer Vision;https://github.com/mit-han-lab/once-for-all;digital signal processors,routing algorithms,computer science,bayesian methods,frequency multiplying circuits,medium access control,multi path routing,embedded systems,probability distributions,computer imaging and vision,backup path,inference engines,routing protocols,software engineering,program processors,software architecture,wireless telecommunication systems
General,Natural Language Processing;https://github.com/hpanwar08/sentence-classification-pytorch;neural networks,opinion mining,natural language processing,social networks,data mining,computational linguistics,classification methods,text processing,social media
General,Computer Vision;https://github.com/bhfs9999/maskrcnn_isic;bayesian methods,attribute weight,intrusion detection,probability distributions,neural networks,cuda,inference engines,game theory,program processors
General,Computer Vision;https://github.com/andreasveit/densenet-pytorch;stochasticity,inverse problems,computer imaging and vision,machine learning,regularization,stochastic processes,hidden layers,parameterization
General,Computer Vision;https://github.com/matteodalessio/CycleGAN-android;scripting languages,bayesian methods,computer system recovery,probability distributions,inference engines,smart phones
General,Computer Vision;https://github.com/suhas1999/Flip-kart-grid-challenge;stochasticity,time varying networks,neural networks,stochastic processes,education,grid environments,pattern recognition,software architecture,classification methods
General,Computer Vision;https://github.com/GKalliatakis/Keras-VGG16-places365;neural networks,image retrieval,social networks,software engineering,software architecture,computer systems,social media
General,Natural Language Processing;https://github.com/ethancaballero/neural-engineers-first-attempt;program compilers,linguistics,mobile ad hoc networks,human computer interaction,logic programming,ad hoc networks,wireless sensor networks,routing protocols,object oriented programming,optical fibers,functional programming,multihop
General,Computer Vision;https://github.com/lssily/maskrcnn-benchmark-master;bayesian methods,attribute weight,intrusion detection,probability distributions,neural networks,cuda,inference engines,game theory,program processors
General,Computer Vision;https://github.com/noahfl/densenet-sdr;graphics processing unit,stochasticity,radio receivers,world wide web,parallel programming,digital signal processing,stochastic processes,mathematics,program processors,radio communication,software defined radio (sdr)
General,Computer Vision;https://github.com/theburgman21/Pix2Pix-Deblurrer;parallel programming,graphics processing unit,computer science,program processors
General,Natural Language Processing;https://github.com/JRC1995/Abstractive-Summarization;image reconstruction,purchasing,computer system recovery,inverse problems,neural networks,verification and validation,information retrieval systems,data warehouses,parameterization,investments,text mining,text processing
General,Computer Vision;https://github.com/ghadahamed/darknet;wireless networks,program compilers,authentication,computer science,intrusion detection,virtual reality,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,image compression,cryptography,knowledge management,visualization,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Computer Vision;https://github.com/JinyongJeong/DeeplabV3_Apolloscape_and_CityScape;semantic gap,bayesian methods,image quality,mobile computing,image processing,digital image storage,image matching,computational linguistics,optical character recognition,classification methods,object recognition,image retrieval,pattern recognition,imaging systems,distributed computer systems,image analysis,color image processing,probability distributions,inference engines
General,Computer Vision;https://github.com/SimJeg/FC-DenseNet;software architecture,graphics processing unit,parallel programming,verification and validation,parallel computing,mathematics,program processors,correlation analysis
General,Reinforcement Learning;https://github.com/Khrylx/PyTorch-RL;correlation analysis,multi core,operating systems,embedded systems,multiprocessing systems,mathematics,program processors,reinforcement learning
General,Computer Vision;https://github.com/jianshen92/stanford-car-grab-challenge;virtual reality,bayesian methods,image quality,communication,operating systems,machine learning,image processing,digital image storage,image matching,optical character recognition,classification methods,graphics processing unit,object recognition,computing paradigm,image retrieval,computer imaging and vision,commerce,distributed database systems,mathematics,program processors,pattern recognition,imaging systems,computing environments,mobile phones,image analysis,mobile devices,computing resource,mobile telecommunication systems,color image processing,parallel programming,flash memory,probability distributions,cloud providers,inference engines,software as a service
General,Natural Language Processing;https://github.com/vijay120/bert;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/ZTao-z/ProxylessNAS;computer science,wimax,adaptive modulation and coding,program processors,signal processing,software architecture,image compression
General,Computer Vision;https://github.com/solapark/darknet_partdet_tmp;wireless networks,program compilers,authentication,computer science,intrusion detection,virtual reality,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,cryptography,knowledge management,visualization,mpi,mobile devices,mobile telecommunication systems,malwares,three dimensional computer graphics,computer hardware,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Computer Vision;https://github.com/shicai/MobileNet-Caffe;signal detection,image segmentation,engineering,object recognition,face recognition,classification methods
General,Natural Language Processing;https://github.com/flyliu2017/bert_modularized;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/ChengBinJin/WGAN-GP-tensorflow;graphics processing unit,virtual reality,bayesian methods,parameterization,inverse problems,signal to noise ratio,virtual machines,operating systems,electronic mail,parallel programming,probability distributions,regularization,program processors,inference engines,software engineering,support vector machine,virtualizations,gaussian distribution
General,Natural Language Processing;https://github.com/demelin/nematode;graphics processing unit,parallel programming,linguistics,software,verification and validation,program processors,natural language processing,translation (languages),inference engines,type systems,information theory
General,Natural Language Processing;https://github.com/deepset-ai/bert-tensorflow;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/artynet/darknet-alexeyAB;wireless networks,program compilers,authentication,computer science,intrusion detection,virtual reality,javascript,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,cryptography,knowledge management,visualization,mpi,mobile devices,mobile telecommunication systems,malwares,three dimensional computer graphics,computer hardware,parallel programming,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Computer Vision;https://github.com/cydessole/AnimeLife;high level languages,electronic mail,software,image processing,image analysis
General,Computer Vision;https://github.com/wangvation/torch-mobilenet;machine learning,bayesian methods,support vector machine
General,Computer Vision;https://github.com/rolux/stylegan2tpu;graphics processing unit,buffer storage,parallel programming,operating systems,dynamic random access storage,image processing,storage allocation (computer),image analysis,program processors,cache memory
General,Computer Vision;https://github.com/ZhangGongjie/CycleGAN-Pytorch;bayesian methods,probability distributions,combinatorial optimization,inference engines,sociology
General,Computer Vision;https://github.com/JinLi711/Convolution_Variants;architecture evaluation,color image processing,image quality,software architecture patterns,image matching,channel assignment,program processors,signal processing,pattern recognition
General,Computer Vision;https://github.com/dwaithe/darknet3AB;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,program processors,image compression,cryptography,world wide web,knowledge management,visualization,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
General,Computer Vision;https://github.com/henry32144/wgan-gp-tensorflow;image reconstruction,scripting languages,evolutionary algorithms,particle swarm optimization (pso),image quality,software,image matching
General,Natural Language Processing;https://github.com/amagooda/SummaRuNNer_coattention;graphics processing unit,computer system recovery,parallel programming,neural networks,user interfaces,program processors
General,Natural Language Processing;https://github.com/deepmind/pg19;world wide web,artificial intelligence,machine learning,argumentation,word processing,mathematics,program processors,semantics
General,Computer Vision;https://github.com/CeLaMbDa/DenseNet_keras;color image processing,image quality,digital image storage,image processing,image matching,image analysis,optical character recognition,pattern recognition,image compression
General,Natural Language Processing;https://github.com/YuanEric88/bert-nlu;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/usnistgov/image-classification-resnet50;graphics processing unit,color image processing,computer science,random access storage,parallel programming,computer networks,parallel computing,classifiers,program processors,pattern recognition,genetic analysis,classification methods,computer systems
Sequential,General,Audio;https://github.com/MSRDL/Deep4Cast;image reconstruction,bayes theorem,artificial intelligence,gaussian processes,inference engines
General;https://github.com/nhanvu39/ArcFace;active appearance models,de-noising,median filter,multi-modal biometrics,operating systems,edge detection,image processing,face images,image enhancement,pattern recognition,genetic analysis,computer systems
