Labels;Repo;Csoc_predictions
Computer Vision,General;https://github.com/yw0nam/DenseNet;image enhancement,software engineering,distributed computer systems,software architecture,information retrieval,internet,program processors,distributed systems,microprocessor chips,software design,computer science,computer systems,image segmentation,database systems,artificial intelligence,image analysis,image reconstruction,pattern recognition,classification methods,computer imaging and vision,parallel processing systems,neural networks,software architecture patterns,computer hardware,image processing,machine learning,multimedia systems,object recognition,image retrieval,imaging systems,content based retrieval
Computer Vision,General;https://github.com/AntixK/PyTorch-VAE;software engineering,computer programming languages,distributed computer systems,auto encoders,software architecture,information retrieval,program processors,distributed systems,microprocessor chips,software design,computer science,recommender systems,computer systems,gpu,artificial intelligence,image analysis,image reconstruction,parallel programming,parallel processing systems,computer imaging and vision,neural networks,parallel algorithms,image processing,computer hardware,machine learning,computer programming,graphics processing unit,parallel architectures
Sequential,General;https://github.com/shanyaanand/ntm;computer hardware,random access storage,artificial intelligence,switching systems,game theory,linear matrix inequalities,bayesian methods,distributed systems,matrix algebra,distributed computer systems,microprocessor chips,mathematics,computer science,computer systems,probability,parallel processing systems,switching control,probability distributions
Computer Vision,General;https://github.com/wonbeomjang/cyclegan-pytorch;image enhancement,image quality,information retrieval,image coding,image compression,computer science,image segmentation,database systems,computer systems,digital image storage,image matching,artificial intelligence,character recognition,image analysis,image reconstruction,pattern recognition,color image processing,computer imaging and vision,image processing,machine learning,object recognition,image retrieval,optical character recognition,imaging systems
Natural Language Processing,General;https://github.com/xitianxiaofeixue/BERT;storage allocation (computer),scalable video coding,linguistics,computational efficiency,telecommunication systems,software engineering,computer programming languages,distributed computer systems,data communication systems,fault tolerant computer systems,visual communication,video streaming,computer system recovery,software architecture,information retrieval,cache memory,internet,program processors,distributed systems,bandwidth,image coding,microprocessor chips,software design,computer science,computer systems,database systems,telecommunication traffic,computer networks,sensors,random access storage,character recognition,artificial intelligence,theoretical computer science,pattern recognition,operating systems,commerce,buffer storage,economics,parallel programming,parallel processing systems,computer imaging and vision,telecommunication networks,parallel algorithms,computer hardware,image processing,machine learning,semantics,computer programming,graphics processing unit,inference engines,computational linguistics,grid computing,digital storage,multimedia systems,parallel architectures,cloud computing,cuda
Computer Vision,General;https://github.com/cyh1112/GraphNormalization;approximation algorithms,software architecture,graph g,approximation theory,theoretical computer science,software engineering,polynomial approximation,information systems,mathematics,graphic methods,software design,computer systems,computer science,graph theory
Computer Vision,General;https://github.com/ry/tensorflow-resnet;education,stochasticity,engineering,image processing,signal processing,machine learning,artificial intelligence,image analysis,pattern recognition,stochastic processes,image quality,color image processing,mathematics,computer science,image segmentation,probability,computer imaging and vision,numerical model
Natural Language Processing,General;https://github.com/threelittlemonkeys/transformer-pytorch;image enhancement,linguistics,computer programming languages,distributed computer systems,information retrieval,internet,gpgpu,program processors,distributed systems,microprocessor chips,computer science,computer systems,image segmentation,database systems,parallel computing,artificial intelligence,image analysis,pattern recognition,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,computer hardware,image processing,machine learning,semantics,computer programming,graphics processing unit,multimedia systems,parallel architectures,image retrieval,content based retrieval
Computer Vision,General;https://github.com/dichotomies/proxy-nca;query languages,world wide web,computer programming languages,distributed computer systems,internet,program processors,distributed systems,microprocessor chips,computer science,computer systems,evolutionary algorithms,database systems,sensors,query optimization,gyroscopes,parallel computing,genetic algorithms,artificial intelligence,parallel programming,accelerometers,parallel processing systems,parallel algorithms,computer hardware,search engines,computer programming,graphics processing unit,parallel architectures,query processing
Computer Vision,General;https://github.com/robertpreda/proiectIC;education,human computer interaction,face recognition,image processing,signal processing,machine learning,user interfaces,engineering,artificial intelligence,pattern recognition,computer science,signal detection,computer imaging and vision
Computer Vision,General;https://github.com/xiamenwcy/extended-caffe;image enhancement,software engineering,computer programming languages,distributed computer systems,statistical methods,information retrieval,internet,matrix algebra,program processors,distributed systems,microprocessor chips,computer science,computer systems,image segmentation,database systems,blind source separation,correlation analysis,artificial intelligence,image analysis,image reconstruction,pattern recognition,mathematics,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,image processing,computer hardware,machine learning,computer programming,graphics processing unit,multimedia systems,parallel architectures,image retrieval,content based retrieval
Natural Language Processing,General;https://github.com/keonlee9420/Parallel-Tacotron2;jacobian matrices,engineering,bayesian methods,robotics,distributed computer systems,robots,matrix algebra,program processors,distributed systems,robotic manipulators,microprocessor chips,computer science,computer systems,probability,artificial intelligence,mathematics,parallel processing systems,computer hardware,inference engines,probability distributions
Natural Language Processing,General;https://github.com/MJahangeerQureshi/Text-Classification;text processing,linguistics,cryptography,authentication,hash functions,data mining,information retrieval,network security,computer science,computer systems,database systems,computer networks,artificial intelligence,security of data,classification methods,natural language processing,computer security,natural languages,cryptology,computational linguistics
Computer Vision,General;https://github.com/bshall/VectorQuantizedCPC;engineering,linguistics,telecommunication systems,speech communication,voice/data communication systems,image quality,data communication systems,wireless telecommunication systems,telecommunication services,image coding,packet networks,image compression,computer systems,computer science,telecommunication traffic,computer networks,signal processing,internet protocols,image analysis,communication systems,computer imaging and vision,telecommunication networks,image processing,internet telephony,quantization
Computer Vision,General;https://github.com/marload/GANs-TensorFlow2;clustering algorithms,data mining,curricula,education,correlation analysis,particle swarm optimization (pso),genetic algorithms,computer programming,artificial intelligence,optimization,optimization problems,swarm intelligence,high level languages,mathematics,computer science,evolutionary algorithms,software
Graphs,General;https://github.com/awslabs/dgl-ke;genetic analysis,bayesian methods,computer programming languages,distributed computer systems,genetic association,genotype,program processors,distributed systems,microprocessor chips,graphic methods,computer science,computer systems,probability,single nucleotide polymorphism,genetic screening,chromosome mapping,artificial intelligence,theoretical computer science,genetic variability,mathematics,parallel programming,parallel processing systems,bioinformatics,parallel algorithms,computer hardware,machine learning,computer programming,graphics processing unit,inference engines,parallel architectures,genetic markers,graph theory,cuda,probability distributions
Natural Language Processing,General;https://github.com/SCismycat/bert_code_view;education,storage allocation (computer),scalable video coding,linguistics,computational efficiency,telecommunication systems,software engineering,computer programming languages,distributed computer systems,data communication systems,fault tolerant computer systems,visual communication,video streaming,computer system recovery,software architecture,information retrieval,cache memory,internet,program processors,distributed systems,bandwidth,image coding,microprocessor chips,software design,computer science,computer systems,database systems,telecommunication traffic,computer networks,sensors,random access storage,character recognition,artificial intelligence,theoretical computer science,pattern recognition,operating systems,commerce,mathematics,buffer storage,economics,parallel programming,parallel processing systems,computer imaging and vision,telecommunication networks,parallel algorithms,computer hardware,image processing,machine learning,semantics,computer programming,graphics processing unit,inference engines,computational linguistics,digital storage,multimedia systems,parallel architectures,cloud computing,cuda
Computer Vision,General;https://github.com/earthLD/Algorithm;embedded systems,bayesian methods,image quality,computer science,computer systems,image segmentation,probability,image matching,artificial intelligence,image analysis,pattern recognition,color image processing,mathematics,computer imaging and vision,computer hardware,image processing,machine learning,inference engines,probability distributions
Natural Language Processing,Audio,General;https://github.com/xcmyz/FastSpeech;process control,adaptive control systems,linguistics,control systems,signal processing,engineering,speech communication,control system analysis,speech enhancement,mathematics,computer science,computer systems,automation,signal to noise ratio
Computer Vision,General;https://github.com/uoguelph-mlrg/instance_selection_for_gans;telecommunication systems,network protocols,genetic analysis,computer programming languages,distributed computer systems,integral equations,wireless telecommunication systems,clustering algorithms,data mining,internet,program processors,distributed systems,microprocessor chips,computer science,computer systems,computer networks,regularization,numerical model,parameterization,parallel computing,random access storage,artificial intelligence,image analysis,medium access control,image reconstruction,inverse problems,numerical methods,classification methods,mathematics,classifiers,communication systems,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,image processing,machine learning,computer programming,graphics processing unit,parallel architectures,bioinformatics
Computer Vision,General;https://github.com/KellyHwong/rethinking_generalization;image quality,image coding,image compression,computer science,image segmentation,database systems,computer systems,digital image storage,image matching,artificial intelligence,image analysis,image reconstruction,pattern recognition,color image processing,computer imaging and vision,image processing,machine learning,optical character recognition,imaging systems
Computer Vision,General;https://github.com/NASA-NeMO-Net/NeMO-Net;telecommunication systems,network protocols,computer programming languages,distributed computer systems,geographic information system,wireless telecommunication systems,internet,wireless networks,program processors,distributed systems,packet networks,network mobility,microprocessor chips,computer science,computer systems,image segmentation,telecommunication traffic,computer networks,software,mobile ip,artificial intelligence,wireless communications,image analysis,medium access control,pattern recognition,communication systems,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,communication channels,image processing,computer hardware,telecommunication networks,machine learning,computer programming,graphics processing unit,parallel architectures,mobile telecommunication systems,mobile networks,electronic mail
Computer Vision,General;https://github.com/megvii-model/DetNAS;linguistics,software engineering,world wide web,computer programming languages,distributed computer systems,internet,program processors,distributed systems,microprocessor chips,software design,formal languages,computer science,computer systems,evolutionary algorithms,database systems,syntactics,gpu,genetic algorithms,random access storage,artificial intelligence,theoretical computer science,verification and validation,software quality,parallel programming,parallel processing systems,natural language processing,natural languages,parallel algorithms,computer hardware,formal languages and automata theory,search engines,semantics,computer programming,graphics processing unit,computational linguistics,parallel architectures,automata theory,translation (languages),cuda
Computer Vision,General;https://github.com/SpikeKing/mobilenet_v3;
Computer Vision,General;https://github.com/DetectionTeamUCAS/RetinaNet_Tensorflow_Rotation;engineering,computer programming languages,distributed computer systems,cryptography,authentication,human computer interaction,program processors,distributed systems,microprocessor chips,computer science,computer systems,image segmentation,signal detection,signal processing,artificial intelligence,image analysis,pattern recognition,smart cards,radar,security of data,parallel programming,parallel processing systems,computer imaging and vision,computer security,parallel algorithms,computer hardware,cryptology,image processing,machine learning,computer programming,graphics processing unit,object recognition,parallel architectures
Computer Vision,General;https://github.com/NitishaS-812k/Monet-CycleGAN;image processing,video coding,motion estimation,imaging systems,image analysis,image reconstruction,image coding,visual communication,computer science,video processing,computer imaging and vision,bit rates
Computer Vision,General;https://github.com/woutercools1998/SRResNet;image enhancement,engineering,image quality,optical resolving power,cryptography,face recognition,high resolution image,image coding,image compression,computer science,image segmentation,signal to noise ratio,signal processing,artificial intelligence,image analysis,image reconstruction,pattern recognition,security of data,color image processing,computer imaging and vision,computer security,image processing,cryptology,machine learning,low resolution images,color images,imaging systems,steganography
Computer Vision,General;https://github.com/times2049/talkinghead;education,software engineering,investments,computer programming languages,distributed computer systems,active appearance models,video streaming,face images,face recognition,software architecture,internet,distributed systems,image coding,software design,computer science,computer systems,artificial intelligence,portfolio selection,pattern recognition,economics,computer imaging and vision,parallel processing systems,program compilers,image processing,computer resource management,information technology,computer programming,machine learning,inference engines,grid computing,multimedia systems,financial data processing
Natural Language Processing,General;https://github.com/Xinsen-Zhang/transformer;information theory,linguistics,distributed computer systems,program processors,distributed systems,microprocessor chips,computer science,communication,computer systems,database systems,artificial intelligence,theoretical computer science,computer imaging and vision,parallel processing systems,natural language processing,natural languages,neural networks,computer hardware,formal languages and automata theory,machine learning,semantics,computational linguistics,automata theory,translation (languages)
Computer Vision,General;https://github.com/allnightlight/ConditionalWassersteinAutoencoderPoweredBySinkhornDistance;image quality,distributed computer systems,integral equations,distributed systems,computer science,computer systems,numerical model,parameterization,correlation analysis,image matching,artificial intelligence,image analysis,image reconstruction,inverse problems,numerical methods,mathematics,computer imaging and vision,parallel processing systems,neural networks,image processing,machine learning,interconnection networks
Computer Vision,General;https://github.com/kynk94/TF2-Image-Generation;image enhancement,engineering,image quality,impulse response,factorization,optical resolving power,human computer interaction,information retrieval,matrix algebra,image coding,image compression,recommender systems,image segmentation,database systems,computer science,computer systems,matrix factorizations,digital image storage,signal processing,correlation analysis,user interfaces,image matching,character recognition,artificial intelligence,image analysis,image reconstruction,pattern recognition,color image processing,mathematics,computer imaging and vision,image processing,machine learning,object recognition,image retrieval,optical character recognition,imaging systems,superresolution
Natural Language Processing,General;https://github.com/MirunaPislar/multi-head-attention-labeller;data mining,text processing,product design,computer hardware,information retrieval,semantics,artificial intelligence,syntactics,computer networks,computational linguistics,hierarchical system,computer aided design,computer science,computer systems,database systems,natural language processing,network architecture,field programmable gate array
Computer Vision,General;https://github.com/Bao-Jiarong/ResNet;software architecture patterns,computer hardware,software architecture,random access storage,computer systems,software engineering,program processors,distributed systems,parallel architectures,multi core,distributed computer systems,microprocessor chips,verification and validation,software design,software quality,computer science,parallel processing systems,field programmable gate array
Computer Vision,General;https://github.com/banben/maskrcnn-benchmark;engineering,multiple attribute decision making,bayesian methods,computer programming languages,distributed computer systems,computer crime,illustrative examples,matrix algebra,program processors,distributed systems,microprocessor chips,computer science,computer systems,probability,signal detection,linear matrix inequalities,signal processing,random access storage,artificial intelligence,security of data,mathematics,parallel programming,parallel processing systems,computer security,neural networks,parallel algorithms,computer hardware,intrusion detection,machine learning,computer programming,graphics processing unit,game theory,attribute weight,inference engines,parallel architectures,probability distributions
General;https://github.com/nikita270a/BayesianDARTS;software engineering,computer programming languages,distributed computer systems,software architecture,program processors,distributed systems,microprocessor chips,software design,computer science,computer systems,random access storage,artificial intelligence,verification and validation,software quality,parallel programming,parallel processing systems,neural networks,parallel algorithms,computer hardware,machine learning,computer programming,graphics processing unit,parallel architectures,cuda
Natural Language Processing,General;https://github.com/penny9287/sockeye;education,image enhancement,query languages,information theory,genetic analysis,e-learning,speech communication,information systems,software engineering,statistical methods,software architecture,information retrieval,internet,edutainment,software design,computer science,computer systems,communication,database systems,computer aided language translation,image segmentation,correlation analysis,artificial intelligence,character recognition,theoretical computer science,image analysis,image reconstruction,pattern recognition,classification methods,word segmentation,digital arithmetic,mathematics,computer imaging and vision,natural language processing,natural languages,image processing,formal languages and automata theory,machine learning,multimedia systems,object recognition,speech transmission,image retrieval,automata theory,translation (languages),imaging systems,bioinformatics
Natural Language Processing,General;https://github.com/zhangbo2008/best_pytorch_transformer;linguistics,information theory,communication,semantics,artificial intelligence,formal languages and automata theory,theoretical computer science,speech communication,computational linguistics,speech transmission,automata theory,machine translations,computer science,translation (languages),database systems,natural language processing,computer systems,natural languages
Computer Vision,General;https://github.com/simplerick/stylegan2_pytorch;prototyping,software engineering,software architecture,computer aided design,software design,computer science,software project,character recognition,artificial intelligence,image analysis,image reconstruction,pattern recognition,numerical methods,mathematics,computer imaging and vision,software development,software architecture patterns,image processing,machine learning,incompressible flow
Computer Vision,General;https://github.com/Heliang-Zheng/Style2;embedded systems,storage allocation (computer),telecommunication systems,computer programming languages,distributed computer systems,data communication systems,factorization,information retrieval,cache memory,dynamic random access storage,matrix algebra,program processors,distributed systems,bandwidth,microprocessor chips,computer science,recommender systems,computer systems,telecommunication traffic,computer networks,matrix factorizations,correlation analysis,parallel computing,image analysis,operating systems,buffer storage,mathematics,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,telecommunication networks,image processing,computer hardware,computer programming,graphics processing unit,parallel architectures
General;https://github.com/prathyusha995912/prathyu;education,image enhancement,intelligent robots,motion planning,robotics,image quality,distributed computer systems,face recognition,robots,discrete cosine transforms,mathematical transformations,program processors,distributed systems,mobile robots,image coding,robotic manipulators,microprocessor chips,image compression,computer systems,image segmentation,database systems,computer science,sensors,digital image storage,robot programming,artificial intelligence,image analysis,image reconstruction,pattern recognition,classification methods,mathematics,computer imaging and vision,parallel processing systems,neural networks,image processing,computer hardware,machine learning,cosine transforms,imaging systems
Computer Vision,General;https://github.com/jdbugs/stylegan2;embedded systems,storage allocation (computer),telecommunication systems,computer programming languages,distributed computer systems,data communication systems,factorization,information retrieval,cache memory,dynamic random access storage,matrix algebra,program processors,distributed systems,bandwidth,microprocessor chips,computer science,recommender systems,computer systems,telecommunication traffic,computer networks,matrix factorizations,correlation analysis,parallel computing,image analysis,operating systems,buffer storage,mathematics,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,telecommunication networks,image processing,computer hardware,computer programming,graphics processing unit,parallel architectures
General;https://github.com/scz233/darts;embedded systems,linguistics,software engineering,world wide web,distributed computer systems,human computer interaction,software architecture,internet,program processors,distributed systems,flash memory,microprocessor chips,software design,computer science,computer systems,evolutionary algorithms,database systems,syntactics,architecting,genetic algorithms,artificial intelligence,image analysis,image reconstruction,mathematics,verification and validation,software quality,computer imaging and vision,parallel processing systems,natural language processing,natural languages,computer hardware,image processing,search engines,semantics,computational linguistics,imaging systems
Computer Vision,General;https://github.com/liruilong940607/SRResnet;image enhancement,engineering,image quality,optical resolving power,cryptography,face recognition,high resolution image,image coding,image compression,computer science,image segmentation,signal to noise ratio,signal processing,artificial intelligence,image analysis,image reconstruction,pattern recognition,security of data,color image processing,computer imaging and vision,computer security,image processing,cryptology,machine learning,low resolution images,color images,imaging systems,steganography
Computer Vision,General;https://github.com/Shashank-Barki/Image-classifier-tensorflow.js;education,world wide web,human computer interaction,internet,computer science,computer systems,image segmentation,database systems,user interfaces,artificial intelligence,image analysis,image reconstruction,pattern recognition,economics,commerce,classification methods,high level languages,computer imaging and vision,xml,image processing,scripting languages,machine learning,computer programming,object recognition,imaging systems
Computer Vision,General;https://github.com/zy0851/FB-m-RCNN;multiple attribute decision making,bayesian methods,computer programming languages,distributed computer systems,computer crime,illustrative examples,matrix algebra,program processors,distributed systems,microprocessor chips,computer science,computer systems,probability,linear matrix inequalities,artificial intelligence,security of data,mathematics,parallel programming,parallel processing systems,computer security,neural networks,parallel algorithms,computer hardware,intrusion detection,machine learning,computer programming,graphics processing unit,game theory,inference engines,attribute weight,parallel architectures,cuda,probability distributions
Computer Vision,General;https://github.com/adamvest/keypoint-baseline;multiple attribute decision making,bayesian methods,computer programming languages,distributed computer systems,computer crime,illustrative examples,matrix algebra,program processors,distributed systems,microprocessor chips,computer science,computer systems,probability,linear matrix inequalities,artificial intelligence,security of data,mathematics,parallel programming,parallel processing systems,computer security,neural networks,parallel algorithms,computer hardware,intrusion detection,machine learning,computer programming,graphics processing unit,game theory,inference engines,attribute weight,parallel architectures,cuda,probability distributions
Natural Language Processing,General;https://github.com/wangmz15/Chinese-Error-Correction-with-THUMT;information theory,linguistics,software engineering,genetic analysis,genetic association,genotype,computer science,communication,computer systems,database systems,single nucleotide polymorphism,artificial intelligence,theoretical computer science,mathematics,formal languages and automata theory,semantics,computational linguistics,asian continental ancestry group,automata theory,translation (languages),bioinformatics
General;https://github.com/rap-music/-;image processing,computer hardware,machine learning,artificial intelligence,software engineering,program processors,distributed systems,pattern recognition,distributed computer systems,active appearance models,verification and validation,microprocessor chips,software quality,software design,computer science,computer imaging and vision,parallel processing systems,computer systems
General;https://github.com/Eltomad/insightface;image processing,computer hardware,machine learning,artificial intelligence,software engineering,program processors,distributed systems,pattern recognition,distributed computer systems,active appearance models,verification and validation,microprocessor chips,software quality,software design,computer science,computer imaging and vision,parallel processing systems,computer systems
Computer Vision,General;https://github.com/akashpalrecha/superres-deformable;image enhancement,engineering,image quality,cryptography,optical resolving power,face recognition,discrete cosine transforms,mathematical transformations,high resolution image,image coding,image compression,computer science,image segmentation,database systems,computer systems,signal to noise ratio,digital image storage,signal processing,artificial intelligence,image analysis,image reconstruction,security of data,pattern recognition,mathematics,computer imaging and vision,computer security,image processing,cryptology,machine learning,cosine transforms,imaging systems,steganography
Computer Vision,General;https://github.com/hussain18804/toonify-poc;embedded systems,storage allocation (computer),image enhancement,telecommunication systems,computer programming languages,distributed computer systems,data communication systems,factorization,wavelet transforms,information retrieval,cache memory,discrete cosine transforms,dynamic random access storage,mathematical transformations,matrix algebra,program processors,distributed systems,bandwidth,image coding,microprocessor chips,image compression,recommender systems,image segmentation,database systems,computer science,telecommunication traffic,computer systems,computer networks,matrix factorizations,digital image storage,correlation analysis,parallel computing,image analysis,image reconstruction,operating systems,buffer storage,mathematics,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,telecommunication networks,image processing,computer hardware,computer programming,graphics processing unit,parallel architectures,cosine transforms,imaging systems
General;https://github.com/Smerity/pytorch-lamb;image enhancement,query languages,world wide web,image quality,information retrieval,internet,graphic methods,computer science,computer systems,image segmentation,database systems,computer networks,query optimization,image matching,theoretical computer science,artificial intelligence,image analysis,pattern recognition,color image processing,computer imaging and vision,image processing,search engines,machine learning,routing algorithms,image retrieval,query processing,graph theory
Computer Vision,General;https://github.com/YixuanLi/densenet-tensorflow;investments,computer programming languages,distributed computer systems,program processors,distributed systems,microprocessor chips,computer science,computer systems,parallel computing,artificial intelligence,portfolio selection,economics,parallel programming,computer imaging and vision,parallel processing systems,parallel algorithms,computer hardware,information technology,machine learning,computer programming,graphics processing unit,parallel architectures,financial data processing
General;https://github.com/sambit9238/deep_text_corrector;engineering,linguistics,multiagent system,speech communication,world wide web,computer programming languages,control theory,differential equations,feedback systems,logic programming,internet,matrix algebra,time varying networks,time varying control systems,dialogue systems,computer science,lyapunov functions,computer systems,probability,database systems,syntactics,numerical model,linear matrix inequalities,argumentation,linear control systems,artificial intelligence,stochastic processes,numerical methods,mathematics,natural language processing,automation,adaptive control systems,neural networks,natural languages,process control,stochasticity,machine learning,semantics,computer programming,computational linguistics,nonlinear control systems,autonomous agents,electronic mail,formal logic
Computer Vision,General;https://github.com/vita-epfl/rock-pytorch;embedded systems,software engineering,computer programming languages,distributed computer systems,human computer interaction,program processors,distributed systems,flash memory,microprocessor chips,software design,computer science,computer systems,image segmentation,artificial intelligence,image analysis,image reconstruction,pattern recognition,verification and validation,software quality,computer imaging and vision,parallel processing systems,program compilers,image processing,computer hardware,machine learning,computer programming,digital storage,object recognition
Computer Vision,General;https://github.com/srinidhiPY/SSL_CR_Histo;education,image processing,wavelet transforms,scripting languages,machine learning,internet,artificial intelligence,computer programming,mathematics,high level languages,computer science,electronic mail,computer imaging and vision,bioinformatics
Natural Language Processing,General;https://github.com/valentinmace/noisy-text;communication channels,engineering,telecommunication systems,signal processing,acoustic noise,spurious signal noise,wireless telecommunication systems,mathematics,computer science,computer systems,communication systems,computer networks,signal to noise ratio
Computer Vision,General;https://github.com/duongnv0499/Explain-Deformable-DETR;image enhancement,bayesian methods,computer programming languages,distributed computer systems,information retrieval,program processors,distributed systems,microprocessor chips,computer science,computer systems,image segmentation,database systems,probability,artificial intelligence,image analysis,image reconstruction,pattern recognition,operating systems,mathematics,parallel programming,parallel processing systems,computer imaging and vision,neural networks,parallel algorithms,computer hardware,image processing,machine learning,computer programming,graphics processing unit,inference engines,object recognition,parallel architectures,image retrieval,imaging systems,probability distributions
Sequential,General;https://github.com/TartuNLP/deepvoice3_pytorch;engineering,linguistics,speech communication,computer programming languages,distributed computer systems,data communication systems,fault tolerant computer systems,computer system recovery,hidden markov models,markov processes,program processors,distributed systems,microprocessor chips,computer science,computer systems,computer networks,gpu,signal to noise ratio,signal processing,correlation analysis,operating systems,speech enhancement,mathematics,parallel programming,parallel processing systems,parallel algorithms,computer hardware,hidden markov model (hmm),computer programming,graphics processing unit,parallel architectures,signal analysis
Computer Vision,General;https://github.com/jaketae/res-mlp;image processing,machine learning,image matching,artificial intelligence,image analysis,image reconstruction,pattern recognition,image quality,color image processing,classification methods,computer science,computer systems,image segmentation,imaging systems,computer imaging and vision
Computer Vision,General;https://github.com/nachiket273/VisTrans;software architecture patterns,computer vision,robots,software architecture,intrusion detection,cryptology,computer networks,network security,software engineering,robotics,security of data,operating systems,software design,computer science,computer imaging and vision,cryptography,computer security,computer crime
Computer Vision,General;https://github.com/RobotMobile/cv-deep-learning-paper-review;text processing,engineering,linguistics,text detection,data mining,information retrieval,computer science,computer systems,image segmentation,database systems,signal detection,signal processing,artificial intelligence,edge detection,image analysis,pattern recognition,computer imaging and vision,natural language processing,neural networks,natural languages,image processing,machine learning,semantics,object recognition,computational linguistics,optical character recognition
Natural Language Processing,General;https://github.com/brightmart/bert_original;education,storage allocation (computer),scalable video coding,linguistics,computational efficiency,telecommunication systems,software engineering,computer programming languages,distributed computer systems,data communication systems,fault tolerant computer systems,visual communication,video streaming,computer system recovery,software architecture,information retrieval,cache memory,internet,program processors,distributed systems,bandwidth,image coding,microprocessor chips,software design,computer science,computer systems,database systems,telecommunication traffic,computer networks,sensors,random access storage,character recognition,artificial intelligence,theoretical computer science,pattern recognition,operating systems,commerce,mathematics,buffer storage,economics,parallel programming,parallel processing systems,computer imaging and vision,telecommunication networks,parallel algorithms,computer hardware,image processing,machine learning,semantics,computer programming,graphics processing unit,inference engines,computational linguistics,digital storage,multimedia systems,parallel architectures,cloud computing,cuda
Computer Vision,General;https://github.com/ShivamPrajapati2001/People_Counter;embedded systems,engineering,online systems,knowledge based systems,object oriented programming,bayesian methods,robotics,data communication systems,video streaming,field programmable gate array,data mining,internet,image coding,flash memory,mobile robots,computer science,computer systems,database systems,probability,signal processing,digital signal processing,artificial intelligence,real time systems,mathematics,computer imaging and vision,neural networks,image processing,machine learning,computer programming,inference engines,digital storage,multimedia systems,electronic mail,probability distributions
Sequential,General;https://github.com/mindmapper15/Voice-Converter;short time fourier transforms,linguistics,engineering,knowledge based systems,speech communication,computer programming languages,distributed computer systems,markov processes,data mining,hidden markov models,frequency domain analysis,wavelet transforms,program processors,distributed systems,microprocessor chips,computer science,computer systems,knowledge acquisition,database systems,digital watermarking,signal processing,parallel computing,knowledge management,correlation analysis,artificial intelligence,image analysis,image reconstruction,fourier transforms,security of data,time domain analysis,mathematics,parallel programming,parallel processing systems,computer imaging and vision,computer security,parallel algorithms,synthesized speech,image processing,computer hardware,hidden markov model (hmm),computer programming,parallel architectures,time frequency analysis
Natural Language Processing,General;https://github.com/tcnguyen/bert;education,storage allocation (computer),scalable video coding,linguistics,computational efficiency,telecommunication systems,software engineering,computer programming languages,distributed computer systems,data communication systems,fault tolerant computer systems,visual communication,video streaming,computer system recovery,software architecture,information retrieval,cache memory,internet,program processors,distributed systems,bandwidth,image coding,microprocessor chips,software design,computer science,computer systems,database systems,telecommunication traffic,computer networks,sensors,random access storage,character recognition,artificial intelligence,theoretical computer science,pattern recognition,operating systems,commerce,mathematics,buffer storage,economics,parallel programming,parallel processing systems,computer imaging and vision,telecommunication networks,parallel algorithms,computer hardware,image processing,machine learning,semantics,computer programming,graphics processing unit,inference engines,computational linguistics,digital storage,multimedia systems,parallel architectures,cloud computing,cuda
Sequential,General;https://github.com/kaishengtai/torch-ntm;education,embedded systems,write operations,switching systems,field programmable gate array,dynamic random access storage,matrix algebra,flash memory,static random access storage,microprocessor chips,computer science,computer systems,linear matrix inequalities,switching control,artificial intelligence,theoretical computer science,mathematics,neural networks,computer hardware,formal languages and automata theory,machine learning,automata theory
Natural Language Processing,General;https://github.com/baosongyang/WRD;information theory,linguistics,speech communication,statistical methods,computer science,communication,computer systems,database systems,computer aided language translation,statistical machine translation,correlation analysis,artificial intelligence,theoretical computer science,mathematics,natural language processing,natural languages,neural networks,formal languages and automata theory,machine learning,semantics,computational linguistics,speech transmission,automata theory,translation (languages)
General;https://github.com/Zhiwei-Z/SeqPromp;engineering,computer programming languages,distributed computer systems,integral equations,program processors,distributed systems,microprocessor chips,computer science,computer systems,gpu,numerical model,regularization,parameterization,theoretical computer science,image analysis,image reconstruction,inverse problems,numerical methods,mathematics,parallel programming,parallel processing systems,computer imaging and vision,parallel algorithms,image processing,computer hardware,computer programming,parallel architectures
Computer Vision,General;https://github.com/roimehrez/PIRM2018;engineering,information theory,telecommunication systems,image quality,cryptography,optical resolving power,wireless telecommunication systems,face recognition,high resolution image,image coding,image compression,communication,image segmentation,computer science,computer systems,computer networks,signal to noise ratio,software,signal processing,artificial intelligence,image analysis,image reconstruction,signal distortion,security of data,electric distortion,operating systems,pattern recognition,communication systems,computer imaging and vision,computer security,communication channels,image processing,cryptology,machine learning,low resolution images,imaging systems,steganography
Natural Language Processing,General;https://github.com/bcmi220/esc4nmt;information theory,linguistics,bayesian methods,distributed computer systems,program processors,distributed systems,microprocessor chips,computer science,communication,computer systems,probability,database systems,artificial intelligence,theoretical computer science,operating systems,mathematics,parallel processing systems,natural language processing,natural languages,computer hardware,formal languages and automata theory,semantics,inference engines,computational linguistics,automata theory,translation (languages),probability distributions
