Labels;Repo;Predictions;Probabilities
Natural Language Processing,General;https://github.com/Aveek-Saha/Transformer;scripting languages,virtual machines,information management,network virtualization,cloud computing,wireless networks,resource discovery;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/mnikitin/channel-attention;semiconductor quantum wires,wireless networks,medium access control,fading (radio),fading channels,antennas,mobile telecommunication systems,radio systems,verification and validation,cognitive radio,radio transmission;0.0,0.0,0.0,0.0,0.0
General;https://github.com/kevin51jiang/htv-iv;image segmentation,electronic mail,image reconstruction,imaging systems,motion estimation,database systems,medium access control,education,face detection,object recognition,operating systems,world wide web,wireless telecommunication systems,gpgpu,graphics processing unit,nanocantilevers,parallel programming,face recognition,neural networks,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/francis-kang/handson-unsupervised-learning;internet,mathematics,computer networks,world wide web,computer science,image reconstruction,distributed computer systems,neural networks,hypertext systems,reinforcement learning;0.0,0.0,0.0,0.0,1.0
Sequential,General;https://github.com/Smerity/sha-rnn;theoretical computer science,random access storage,verification and validation,neural networks,program processors,software architecture patterns;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/gsudllab/PaperTemplate;world wide web,text mining,digital rights management,word processing,information retrieval systems,multimedia services;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/facebookresearch/transformer-sequential;digital integrated circuits,delta sigma modulation,graphics processing unit,computer systems,least significant bits,software architecture,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Deepayan137/Adapting-OCR;gaussian distribution,multi path routing,routing algorithms,signal to noise ratio,optical character recognition,backup path,graphics processing unit,document images,computer system recovery,neural networks,routing protocols,parallel programming;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/xuzhezhaozhao/bert_reading;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Tikquuss/meta_XLM;translation (languages),information theory,natural language processing,systemc,cuda,program processors,statistical machine translation,operating systems,auto encoders,multilingualism;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/mcaseyrehm/pix2pixColab;image segmentation,numerical model,image analysis,imaging systems,edge detection,chip multiprocessor,image quality,computer system recovery,object recognition,operating systems,optical character recognition,image matching,multi core,color image processing,face recognition,pattern recognition,digital image storage,image processing,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jiportilla/edge-max-object-detector;mathematics,image quality,human computer interaction,image matching,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/akashgit/stylegan2_wt;bit error rate,discrete cosine transforms,matrix factorizations,image analysis,digital image storage,rayleigh fading,image processing,correlation analysis,eigenvalues and eigenfunctions,matrix algebra;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/dbonner/tf1_bert;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/zzhuolun/IRL;robust control,computer crime,signal detection,network security,program compilers,speech communication;0.0,0.0,0.0,0.0,0.0
Computer Vision,Natural Language Processing,General;https://github.com/lukemelas/PyTorch-Pretrained-ViT;classification methods,computer imaging and vision,inference engines,imaging systems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Uemuet/gan2;cache memory,matrix factorizations,buffer storage,image analysis,graphics processing unit,dynamic random access storage,image processing,correlation analysis,parallel computing,program processors,operating systems,parallel programming,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/rickyHong/Google-BERT-repl;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/tomdyer10/fake_news;linguistics,face recognition,evolutionary algorithms,machine learning,support vector machine;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/cospplay/bert-master;semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,grid computing,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/leejieun51/transformer;linguistics,image enhancement,machine translations,control system analysis,de-noising,verification and validation,median filter,edge detection;0.0,0.0,0.0,0.0,0.0
General;https://github.com/grtzsohalf/pt.darts;random access storage,verification and validation,neural networks,software architecture,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/adnanalam53/cycleGAN;image analysis,imaging systems,medium access control,chip multiprocessor,smart phones,image quality,computer keyboards,object recognition,operating systems,user interfaces,optical character recognition,wireless telecommunication systems,image matching,multi core,graphics processing unit,parallel programming,color image processing,digital image storage,pattern recognition,xml,image processing,machine learning,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Shraddha2013/darknett;wireless local area networks (wlan),visualization,computer science,signal processing,telecommunication traffic,knowledge management,mobile devices,scripting languages,verification and validation,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,world wide web,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,image compression,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/mdaniluk/language-detector;parameterization,machine learning,neural networks,regularization,inverse problems,support vector machine;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/gunpowder1473/CycleGan_Tensorflow;ad hoc networks,color image processing,location based services,wireless sensor networks,optical character recognition,image analysis,imaging systems,pattern recognition,image quality,digital image storage,random access storage,telecommunication equipment,image processing,image retrieval,object recognition,program processors,image matching,sensor networks;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/hweersot/darknet-custom;wireless local area networks (wlan),visualization,computer science,signal processing,telecommunication traffic,knowledge management,mobile devices,verification and validation,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,image compression,javascript,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
General;https://github.com/ky941122/darts-experiment;random access storage,verification and validation,neural networks,software architecture,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ayushpalak/darknet_multi_cokebottles;wireless local area networks (wlan),computer science,telecommunication traffic,knowledge management,mobile devices,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,intrusion detection,mobile telecommunication systems,javascript,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/shanry/bert;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/g61412333/pix2pix-tensorflow;image segmentation,numerical model,image analysis,imaging systems,edge detection,chip multiprocessor,image quality,computer system recovery,object recognition,operating systems,optical character recognition,image matching,multi core,color image processing,face recognition,pattern recognition,digital image storage,image processing,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
General;https://github.com/mike07026/insightface_20190620;pattern recognition,image processing,verification and validation,program processors,active appearance models;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/sudharavali/objectDetectionYOLO;wireless local area networks (wlan),visualization,computer science,telecommunication traffic,knowledge management,mobile devices,computer hardware,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,javascript,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/LuigiRussoDev/ResNets;parameterization,imaging systems,classification methods,regularization,inverse problems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/nawta/GSoC_deeplense_assignment;mathematics,numerical methods,image analysis,image reconstruction,imaging systems,image quality,classification methods,correlation analysis,object recognition,optical character recognition,computer aided design,image matching,color image processing,matrix factorizations,intrusion detection,digital image storage,pattern recognition,image processing,signal detection,image retrieval,neural networks,optical flows;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/skbadhsm/darknet2;wireless local area networks (wlan),visualization,computer science,telecommunication traffic,knowledge management,mobile devices,computer hardware,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,javascript,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Sontref/CycleGAN;color image processing,hidden layers,acoustic surface wave devices,pattern recognition,image quality,image matching,software architecture;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/whai362/PVT;imaging systems,classification methods,signal detection,object recognition,neural networks;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/feizc/Machine-Translation-Pytorch;translation (languages),statistical methods,information theory,speech transmission,computer aided language translation,natural language processing,information retrieval,query languages;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/alvarobartt/serving-pytorch-models;image analysis,imaging systems,object oriented programming,inference engines,image quality,classification methods,object recognition,bayesian methods,parallel computing,optical character recognition,image matching,computer programming languages,probability distributions,graphics processing unit,parallel programming,color image processing,high level languages,pattern recognition,digital image storage,face recognition,image processing,image retrieval,neural networks,program processors;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/Kaixhin/NoisyNet-A3C;parameterization,image reconstruction,neural networks,inverse problems,reinforcement learning;0.0,0.0,0.0,0.0,1.0
Computer Vision,General;https://github.com/IrvingMeng/MagFace;inference engines,computer imaging and vision,bayesian methods,computer aided manufacturing,probability distributions,image processing,machine learning,random access storage,software engineering,program processors,microprocessor chips,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,Natural Language Processing,General;https://github.com/lucidrains/se3-transformer-pytorch;microprocessor chips,buffer storage,education,factorization,random access storage,operating systems,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/CGCL-codes/naturalcc;local area networks,semantics,computer science,telecommunication traffic,lan,corundum,object oriented programming,computer software maintenance,classifiers,inference engines,scripting languages,buffer storage,education,text processing,operating systems,bayesian methods,parallel computing,data mining,information retrieval systems,multimedia systems,computer programming languages,probability distributions,graphics processing unit,parallel programming,linguistics,cache memory,type systems,high level languages,distributed computer systems,neural networks,software architecture,program processors,image retrieval,data communication systems,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Audio,General;https://github.com/rishikksh20/VocGAN;inference engines,bayesian methods,antennas,verification and validation,sub-bands,probability distributions;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/paperswithcode/paperswithcode-client;world wide web,write operations,internet service providers,content based retrieval,imaging systems,servers;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kevin-ssy/ViP;robotics,hierarchical system,electronic mail,computer system recovery,signal detection,object recognition,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/lucidrains/g-mlp-gpt;crack detection,parallel programming,program processors,parallel computing;0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/S-Abdelnabi/awt;linguistics,mathematics,inference engines,image denoising,probability distributions,image enhancement,human computer interaction,machine learning,de-noising,verification and validation,natural language processing,computational linguistics,median filter,neural networks,auto encoders,edge detection,support vector machine;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/tmabraham/UPIT;color image processing,optical character recognition,image analysis,imaging systems,digital image storage,pattern recognition,image quality,image processing,image retrieval,object recognition,image matching;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/hanouticelina/deformable-DETR;image segmentation,pattern recognition,verification and validation,signal detection,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Rishit-dagli/Greenathon-Plant-AI;mobile devices,source codes,inference engines,bayesian methods,world wide web,scripting languages,smart phones,software development,mobile telecommunication systems,xml,probability distributions,social networks,social media,software architecture,user interfaces,open source software,web 2.0;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/lucidrains/res-mlp-pytorch;classification methods,imaging systems,neural networks;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/philcryer/randota;autonomous agents,intelligent virtual agents,virtual worlds,social networks,social media;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/yangorwell/NGPlus;electronic mail,graphics processing unit,software engineering,software architecture,parallel programming;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/drumpt/Transformer;translation (languages),statistical methods,information theory,speech transmission,computer aided language translation,natural language processing,information retrieval,query languages;0.0,0.0,0.0,1.0,0.0
Natural Language Processing,General;https://github.com/Osobarako/alduswarrensewell;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
General;https://github.com/SsnL/moco_align_uniform;visualization,machine learning,signal detection,object recognition,program processors,cuda,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,Audio,General;https://github.com/Janspiry/Image-Super-Resolution-via-Iterative-Refinement;mathematics,image segmentation,image analysis,image reconstruction,imaging systems,inference engines,steganography,image quality,human computer interaction,computer system recovery,object recognition,bayesian methods,optical character recognition,optical resolving power,image denoising,fault tolerance,image matching,probability distributions,color image processing,signal to noise ratio,face recognition,pattern recognition,digital image storage,image compression,image processing,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/STASYA00/UrbanGen;color image processing,optical character recognition,image analysis,digital image storage,pattern recognition,video streaming,image quality,image processing,product design,image matching,curricula;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/sithu31296/image-classification;inference engines,imaging systems,motion estimation,classification methods,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/SimoneDutto/EDSR;discrete cosine transforms,image segmentation,signal to noise ratio,steganography,image reconstruction,optical resolving power,face recognition,digital image storage,image compression,image enhancement,machine learning,high resolution image;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/NDCHIRO/Cartoonizer;color image processing,virtual reality,education,smart phones,pattern recognition,software architecture;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/shikhadahiya/Image-to-image-translation-using-C-GAN;stochastic processes,sufficient conditions,signal to noise ratio,parameterization,regularization,inverse problems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/tonylins/pytorch-mobilenet-v2;mathematics,sensors,classification methods,embedded systems,signal detection,software engineering,software architecture,object oriented programming,network architecture;0.0,0.0,0.0,0.0,0.0
Sequential,Natural Language Processing,General;https://github.com/ari-holtzman/genlm;linguistics,cache memory,semantics,syntactics,computer science,requirements engineering,buffer storage,graphics processing unit,software design,lan,verification and validation,natural language processing,wide area networks,program processors,neural networks,operating systems,parallel programming,storage allocation (computer);0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/okason97/DenseNet-Tensorflow2;formal logic,color image processing,image analysis,education,pattern recognition,formal verifications,image quality,image processing,image matching;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/seansoleyman/cifar10-resnet;computer science,imaging systems,e-commerce,computer systems,software design,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/tyxr/bert;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/wangxianhao/Improved-YOLOv3-for-UAV;education,graphics processing unit,signal detection,object recognition,operating systems,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Lornatang/ResNet-PyTorch;content based retrieval,color images,computer systems,image enhancement,machine learning,signal detection,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/pyaf/DenseNet-MURA-PyTorch;mathematics,correlation analysis,hidden layers;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/VamsiKrishna1211/gender_age-detection;mathematics,personal information,face recognition,correlation analysis,software architecture,recommender systems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/whai362/PytorchInsight;computer imaging and vision,image reconstruction,imaging systems,machine learning,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/KaiyangZhou/mixstyle-release;mathematics,imaging systems,classification methods,neural networks,biometrics;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/holdfire/CLS;imaging systems,graphics processing unit,classification methods,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/dgedon/CycleGAN-for-Emojis;curricula, graduate,education;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/chencq1234/maskrcnn_facebook;inference engines,bayesian methods,attribute weight,game theory,intrusion detection,probability distributions,neural networks,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/WuChenshen/MeRGAN;scripting languages,character recognition,graphics processing unit,random access storage,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
General;https://github.com/quark0/darts;mathematics,search engines,syntactics,flash memory,imaging systems,evolutionary algorithms,human computer interaction,verification and validation,natural language processing,software architecture,program processors,architecting;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/random-quark/pix2pix-tensorflow;image segmentation,numerical model,image analysis,imaging systems,edge detection,chip multiprocessor,image quality,computer system recovery,object recognition,operating systems,optical character recognition,image matching,multi core,color image processing,face recognition,pattern recognition,digital image storage,image processing,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/0fengzi0/tacotron;hidden markov model (hmm),speech communication,parameterization,inverse problems,computer system recovery,regularization,program processors,register allocation,hidden markov models;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/MaxwellHeller/coffee_fraud_detection;direction of arrival,genetic analysis,smart phones,machine learning,storage systems,digital storage,distributed computer systems,verification and validation,software architecture,cloud computing,support vector machine;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/MaZhiyuanBUAA/bert-tf1.4.0;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/manishravula/yolov3_tiny_pruned;wireless local area networks (wlan),computer science,telecommunication traffic,knowledge management,object recognition,malwares,mpi,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/itsuki8914/wgan-gp-TensorFlow;color image processing,optical character recognition,image analysis,imaging systems,digital image storage,pattern recognition,image quality,image processing,image retrieval,object recognition,image matching;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/makatx/YOLO_ResNet;computer science,computer systems,machine learning,object recognition,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/JesonZhang822/Dogs-VS-Cats-Project;classification methods,imaging systems,computer imaging and vision,pattern recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/eriklindernoren/PyTorch-GAN;mathematics,numerical methods,computer imaging and vision,computer networks,computer science,image segmentation,image analysis,image reconstruction,electronic mail,imaging systems,gesture recognition,edge detection,mean square error,database systems,inference engines,qos,discriminant analysis,parameterization,computer applications,markov processes,computer systems,human computer interaction,correlation analysis,computational linguistics,object recognition,regularization,clustering algorithms,bayesian methods,sufficient conditions,optical character recognition,optical resolving power,acoustic intensity,inverse problems,image matching,machine translations,image coding,support vector machine,linguistics,stochastic processes,color image processing,low resolution images,visual communication,matrix factorizations,face recognition,pattern recognition,digital image storage,image compression,information theory,image processing,machine learning,natural language processing,neural networks,image retrieval,program processors,software architecture,graphical model;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/YerevaNN/DIIN-in-Keras;linguistics,semantics,inference engines,bayesian methods,business process,information technology,machine learning,probability distributions;0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/r9y9/deepvoice3_pytorch;operating systems,hidden markov model (hmm),acoustic noise,medium access control,telephone,speech communication,cellular telephone systems,wireless telecommunication systems,graphics processing unit,telecommunication equipment,servers,signal analysis,computer system recovery,speech enhancement,hidden markov models,parallel programming,telephone sets;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/donand/GAN_pytorch;mathematics,numerical model,hidden layers,face recognition,gaussian noise (electronic),software architecture;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/svikramank/pix2pix;image segmentation,image analysis,imaging systems,edge detection,image quality,text detection,image enhancement,object recognition,operating systems,optical character recognition,image matching,graphics processing unit,multi core,parallel programming,color image processing,multiprocessing systems,face recognition,pattern recognition,digital image storage,image processing,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/zj463261929/darknet_mAP;wireless local area networks (wlan),computer science,telecommunication traffic,knowledge management,object recognition,malwares,mpi,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Remiphilius/PoemesProfonds;linguistics,semantics,world wide web,computer science,high level languages,computer systems,object oriented programming,computer programming languages,speech communication,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/chrischute/glow;parameterization,inverse problems,fault tolerance,computer system recovery,regularization,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/mit-han-lab/once-for-all;inference engines,computer imaging and vision,multi path routing,frequency multiplying circuits,computer science,medium access control,routing algorithms,bayesian methods,backup path,routing protocols,wireless telecommunication systems,embedded systems,digital signal processors,software engineering,software architecture,program processors,probability distributions;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/hpanwar08/sentence-classification-pytorch;data mining,classification methods,social networks,social media,natural language processing,computational linguistics,neural networks,text processing,opinion mining;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/bhfs9999/maskrcnn_isic;inference engines,bayesian methods,attribute weight,game theory,intrusion detection,probability distributions,neural networks,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/andreasveit/densenet-pytorch;stochastic processes,stochasticity,computer imaging and vision,parameterization,hidden layers,machine learning,regularization,inverse problems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/matteodalessio/CycleGAN-android;inference engines,bayesian methods,scripting languages,smart phones,computer system recovery,probability distributions;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/suhas1999/Flip-kart-grid-challenge;stochastic processes,stochasticity,education,pattern recognition,time varying networks,classification methods,neural networks,software architecture,grid environments;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/GKalliatakis/Keras-VGG16-places365;computer systems,social networks,social media,neural networks,image retrieval,software architecture,software engineering;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/ethancaballero/neural-engineers-first-attempt;linguistics,ad hoc networks,logic programming,mobile ad hoc networks,wireless sensor networks,optical fibers,human computer interaction,object oriented programming,routing protocols,multihop,program compilers,functional programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/lssily/maskrcnn-benchmark-master;inference engines,bayesian methods,attribute weight,game theory,intrusion detection,probability distributions,neural networks,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/noahfl/densenet-sdr;mathematics,stochastic processes,stochasticity,world wide web,radio receivers,radio communication,digital signal processing,software defined radio (sdr),graphics processing unit,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/theburgman21/Pix2Pix-Deblurrer;program processors,parallel programming,computer science,graphics processing unit;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/JRC1995/Abstractive-Summarization;data warehouses,text mining,parameterization,image reconstruction,investments,purchasing,information retrieval systems,verification and validation,computer system recovery,neural networks,inverse problems,text processing;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ghadahamed/darknet;wireless local area networks (wlan),visualization,computer science,signal processing,telecommunication traffic,knowledge management,mobile devices,verification and validation,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,image compression,javascript,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/JinyongJeong/DeeplabV3_Apolloscape_and_CityScape;image analysis,imaging systems,inference engines,image quality,classification methods,computational linguistics,object recognition,bayesian methods,optical character recognition,mobile computing,image matching,probability distributions,color image processing,digital image storage,pattern recognition,image processing,distributed computer systems,semantic gap,image retrieval;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/SimJeg/FC-DenseNet;mathematics,graphics processing unit,correlation analysis,verification and validation,software architecture,parallel computing,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/Khrylx/PyTorch-RL;mathematics,multiprocessing systems,embedded systems,correlation analysis,program processors,operating systems,reinforcement learning,multi core;0.0,0.0,0.0,0.0,1.0
