Label;Repo;CSOS
Computer Vision;https://github.com/DonCorle0ne/damage_detection;wireless networks,wireless local area networks (wlan),telecommunication traffic,bandwidth,malwares,intrusion detection,user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,operating systems,mpi,program compilers,cloud providers,web 2.0,knowledge management,information systems,computer science,wireless communications,packet networks,local area networks,telecommunication networks,computer networks,computer crime,network security,human computer interaction,parallel processing systems,microprocessor chips,mobile devices,mobile phones,communication channels,image coding,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,virtual machines,virtualizations,grid computing,world wide web,knowledge based systems,computer systems,wireless telecommunication systems,telecommunication systems,security of data,cryptography,distributed systems,computer hardware,mobile computing,image processing,internet,computer programming,machine learning,image analysis,cloud computing,artificial intelligence,communication systems,computer security,cryptology,distributed computer systems,data communication systems,computer imaging and vision
Computer Vision;https://github.com/teemoeric/projet;wireless networks,wireless local area networks (wlan),computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,operating systems,cloud providers,mpi,program compilers,web 2.0,knowledge management,information systems,wireless communications,packet networks,local area networks,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,human computer interaction,microprocessor chips,mobile devices,mobile phones,communication channels,image coding,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,virtual machines,virtualizations,grid computing,world wide web,knowledge based systems,computer systems,wireless telecommunication systems,telecommunication systems,security of data,cryptography,distributed systems,computer hardware,mobile computing,image processing,internet,computer programming,machine learning,image analysis,cloud computing,artificial intelligence,communication systems,computer security,cryptology,distributed computer systems,data communication systems,computer imaging and vision
Computer Vision;https://github.com/evaristr/py-faster_rcnn;program processors,mathematics,requirements engineering,software design,parallel programming,graphics processing unit,computer science,object recognition,intrusion detection,neural networks,verification and validation,correlation analysis,parallel processing systems,microprocessor chips,software engineering,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,computer crime,machine learning,software quality,distributed systems,computer programming,image analysis,image processing,security of data,artificial intelligence,distributed computer systems,computer imaging and vision,computer security,computer systems
Computer Vision;https://github.com/yaxingwang/Transferring-GANs;program processors,software engineering,scripting languages,parallel programming,graphics processing unit,game theory,e-commerce,parallel processing systems,microprocessor chips,computer science,high level languages,parallel algorithms,parallel architectures,computer programming languages,artificial intelligence,internet,information technology,distributed systems,computer hardware,computer programming,distributed computer systems,computer systems
Computer Vision;https://github.com/guanfuchen/Deformable-ConvNets;program processors,computer science,parallel programming,graphics processing unit,operating systems,buffer storage,cache memory,storage allocation (computer),neural networks,parallel processing systems,microprocessor chips,parallel algorithms,parallel architectures,computer programming languages,telecommunication traffic,bandwidth,data communication systems,machine learning,distributed systems,computer programming,telecommunication networks,computer networks,computer systems,artificial intelligence,distributed computer systems,telecommunication systems
Computer Vision;https://github.com/guy-oren/DIRT-OST;image analysis,image processing,object recognition,image retrieval,imaging systems,computer imaging and vision,image matching,image quality,pattern recognition,color image processing,optical character recognition,digital image storage,image segmentation,image enhancement,database systems,information retrieval,image reconstruction,computer science,machine learning,character recognition,image compression,computer systems,artificial intelligence,image coding
Computer Vision;https://github.com/vuongtrannguyenkhoi/darknet;wireless networks,wireless local area networks (wlan),telecommunication traffic,bandwidth,malwares,intrusion detection,user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,operating systems,mpi,program compilers,cloud providers,web 2.0,knowledge management,information systems,computer science,wireless communications,packet networks,local area networks,telecommunication networks,computer networks,computer crime,network security,human computer interaction,parallel processing systems,microprocessor chips,mobile devices,mobile phones,communication channels,image coding,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,virtual machines,virtualizations,grid computing,world wide web,knowledge based systems,computer systems,wireless telecommunication systems,telecommunication systems,security of data,cryptography,distributed systems,computer hardware,mobile computing,image processing,internet,computer programming,machine learning,image analysis,cloud computing,artificial intelligence,communication systems,computer security,cryptology,distributed computer systems,data communication systems,computer imaging and vision
Computer Vision;https://github.com/stigma0617/maskrcnn-benchmark-vovnet;program processors,attribute weight,inference engines,game theory,intrusion detection,cuda,neural networks,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,multiple attribute decision making,artificial intelligence,computer crime,parallel programming,graphics processing unit,machine learning,probability,distributed systems,computer hardware,illustrative examples,computer science,security of data,parallel algorithms,parallel architectures,computer programming languages,mathematics,distributed computer systems,linear matrix inequalities,computer security,computer programming,computer systems,matrix algebra
Computer Vision;https://github.com/sacmehta/EdgeNets;signal detection,imaging systems,computer imaging and vision,object recognition,robots,mobile devices,mobile phones,smart phones,segmentation methods,human computer interaction,superresolution,world wide web,high resolution image,computer science,signal processing,image reconstruction,pattern recognition,image segmentation,robotics,mobile computing,computer hardware,telephone sets,mobile telecommunication systems,optical resolving power,internet,engineering,image analysis,image processing,machine learning,wireless telecommunication systems,telecommunication networks,data communication systems,communication channels,image quality,artificial intelligence,computer networks,communication systems,telecommunication systems,computer systems
Computer Vision;https://github.com/ccchang1023/maskrcnn-benchmark;program processors,signal detection,attribute weight,random access storage,parallel programming,graphics processing unit,inference engines,game theory,intrusion detection,neural networks,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,signal processing,multiple attribute decision making,parallel algorithms,parallel architectures,computer programming languages,artificial intelligence,computer crime,machine learning,probability,distributed systems,computer hardware,engineering,illustrative examples,computer programming,computer science,security of data,mathematics,distributed computer systems,linear matrix inequalities,computer security,computer systems,matrix algebra
Computer Vision;https://github.com/jher123/GAN-experiments;program processors,parallel programming,graphics processing unit,image analysis,image processing,image matching,object recognition,image retrieval,imaging systems,pattern recognition,color image processing,optical character recognition,digital image storage,parallel processing systems,microprocessor chips,parallel algorithms,parallel architectures,computer programming languages,computer imaging and vision,image segmentation,image enhancement,database systems,information retrieval,image reconstruction,machine learning,character recognition,image compression,distributed systems,computer hardware,computer programming,computer science,computer systems,artificial intelligence,image coding,distributed computer systems
Computer Vision;https://github.com/delta6189/Anime-Sketch-Colorizer;program processors,software architecture,image matching,image quality,computer system recovery,parallel processing systems,microprocessor chips,software design,image processing,image analysis,operating systems,fault tolerant computer systems,data communication systems,distributed systems,computer hardware,software engineering,computer imaging and vision,computer science,computer networks,distributed computer systems,computer systems
Computer Vision;https://github.com/jantic/DeOldify;signal to noise ratio,software development,source codes,open source software,inference engines,machine learning,support vector machine,classification methods,education,user interfaces,program processors,face recognition,computer networks,video streaming,computer science,image analysis,image processing,social networks,social media,operating systems,buffer storage,cache memory,storage allocation (computer),cuda,gaussian distribution,signal processing,software project,software architecture,software engineering,software,artificial intelligence,computer systems,human computer interaction,parallel processing systems,microprocessor chips,pattern recognition,image coding,multimedia systems,computer imaging and vision,world wide web,telecommunication traffic,data communication systems,parallel programming,graphics processing unit,engineering,software design,distributed systems,internet,telecommunication networks,parallel algorithms,parallel architectures,computer programming languages,distributed computer systems,telecommunication systems,computer programming
Computer Vision;https://github.com/DT42/BerryNet;software design,engineering,internet protocols,wireless telecommunication systems,world wide web,database systems,computer science,independent component analysis,object recognition,flash memory,inference engines,malwares,intrusion detection,electronic mail,software engineering,telecommunication traffic,computer networks,communication systems,telecommunication systems,computer systems,blind source separation,pattern recognition,image segmentation,embedded systems,artificial intelligence,operating systems,computer crime,network security,telecommunication networks,matrix algebra,statistical methods,machine learning,image analysis,image processing,security of data,cryptography,mathematics,correlation analysis,computer imaging and vision,computer security,cryptology
Computer Vision;https://github.com/brade31919/SRGAN-tensorflow;program processors,image compression,computer crime,optical resolving power,steganography,signal to noise ratio,image analysis,image processing,internet,imaging systems,face recognition,image segmentation,parallel processing systems,microprocessor chips,image quality,image coding,security of data,image reconstruction,cryptography,signal processing,computer imaging and vision,computer science,pattern recognition,distributed systems,computer hardware,computer security,cryptology,engineering,machine learning,distributed computer systems,artificial intelligence,computer systems
Computer Vision;https://github.com/GuessWhatGame/clevr;education,software architecture,object recognition,image retrieval,imaging systems,proposed architectures,software engineering,object oriented programming,network architecture,embedded systems,sensors,software design,pattern recognition,image segmentation,image enhancement,database systems,information retrieval,image reconstruction,field programmable gate array,computer science,computer programming,computer networks,computer systems,computer hardware,machine learning,image analysis,image processing,artificial intelligence,computer imaging and vision
Computer Vision;https://github.com/Adren98/EczemaApp;spectrum sensing,cognitive radio network,spectrum sharing,world wide web,database systems,object recognition,inference engines,smart phones,human computer interaction,education,mobile devices,mobile telecommunication systems,bayesian methods,probability distributions,cognitive systems,cognitive radio,radio systems,radio,signal detection,wireless telecommunication systems,internet,computer systems,pattern recognition,image segmentation,artificial intelligence,telephone sets,computer science,mobile computing,communication channels,telecommunication networks,probability,signal processing,computer networks,communication systems,telecommunication systems,machine learning,image analysis,image processing,mobile phones,data communication systems,mathematics,engineering,computer imaging and vision,computer hardware
Computer Vision;https://github.com/LanqingLi/Chromosome;program processors,digital storage,flash memory,parallel programming,graphics processing unit,object recognition,human computer interaction,operating systems,verification and validation,parallel processing systems,microprocessor chips,computer hardware,embedded systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,computer science,software quality,distributed systems,computer systems,computer programming,machine learning,image analysis,image processing,software design,distributed computer systems,artificial intelligence,computer imaging and vision,software engineering
Computer Vision;https://github.com/IBM/MAX-Object-Detector;program processors,human computer interaction,mathematics,image matching,image quality,parallel processing systems,microprocessor chips,computer science,image processing,image analysis,distributed systems,computer hardware,computer imaging and vision,distributed computer systems,computer systems
Computer Vision;https://github.com/dyhan0920/PyramidNet-PyTorch;machine learning,program processors,software architecture,imaging systems,computer systems,cuda,verification and validation,artificial intelligence,parallel processing systems,microprocessor chips,software design,image reconstruction,computer science,parallel programming,graphics processing unit,software quality,distributed systems,computer hardware,software engineering,image analysis,image processing,parallel algorithms,parallel architectures,computer programming languages,distributed computer systems,computer imaging and vision,computer programming
Computer Vision;https://github.com/ycao5602/SAL;biometrics,computer imaging and vision,hierarchical system,education,high level languages,visualization,access control,computer science,computer systems,computer programming,human computer interaction,computer security
Computer Vision;https://github.com/yd8534976/conGAN;program processors,numerical model,image matching,image quality,image analysis,image processing,human computer interaction,object recognition,image retrieval,imaging systems,pattern recognition,color image processing,optical character recognition,digital image storage,parallel processing systems,microprocessor chips,mathematics,computer imaging and vision,computer science,image segmentation,image enhancement,database systems,information retrieval,image reconstruction,machine learning,character recognition,image compression,distributed systems,computer hardware,computer systems,artificial intelligence,image coding,distributed computer systems
Computer Vision;https://github.com/sanghyun-son/EDSR-PyTorch;optical resolving power,image compression,steganography,signal to noise ratio,image reconstruction,image enhancement,machine learning,face recognition,image segmentation,digital image storage,discrete cosine transforms,high resolution image,image quality,image coding,security of data,cryptography,signal processing,image analysis,image processing,artificial intelligence,pattern recognition,imaging systems,database systems,cosine transforms,mathematical transformations,computer security,cryptology,engineering,computer imaging and vision,computer science,computer systems,mathematics
Computer Vision;https://github.com/OsvaldN/APS360_Project;face recognition,signal to noise ratio,multicasts,distributed computer systems,analytic hierarchy process,analytic hierarchy process (ahp),knowledge based systems,data privacy,neural networks,mathematics,image analysis,image processing,user interfaces,pattern recognition,discriminant analysis,matrix factorizations,computer security,image coding,signal reconstruction,correlation analysis,signal processing,wireless telecommunication systems,telecommunication networks,bandwidth,data communication systems,computer systems,hierarchical system,artificial intelligence,machine learning,computer imaging and vision,human computer interaction,recommender systems,factorization,computer science,engineering,computer networks,communication systems,telecommunication systems,information retrieval,matrix algebra
Computer Vision;https://github.com/ShaharrHorn/Detection-Game-logic;wireless networks,wireless local area networks (wlan),telecommunication traffic,bandwidth,malwares,intrusion detection,user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,operating systems,mpi,program compilers,cloud providers,web 2.0,knowledge management,information systems,computer science,wireless communications,packet networks,local area networks,telecommunication networks,computer networks,computer crime,network security,human computer interaction,parallel processing systems,microprocessor chips,mobile devices,mobile phones,communication channels,image coding,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,virtual machines,virtualizations,grid computing,world wide web,knowledge based systems,computer systems,wireless telecommunication systems,telecommunication systems,security of data,cryptography,distributed systems,computer hardware,mobile computing,image processing,internet,computer programming,machine learning,image analysis,cloud computing,artificial intelligence,communication systems,computer security,cryptology,distributed computer systems,data communication systems,computer imaging and vision
Computer Vision;https://github.com/kobiso/CBAM-keras;decision theory,world wide web,bayesian analysis,classification methods,neural networks,architecture evaluation,artificial intelligence,internet,bayes theorem,computer systems,machine learning,architecting,computer science,probability,correlation analysis,software architecture,mathematics,software design,software engineering
Computer Vision;https://github.com/alalagong/LEDNet;parallel computing,image matching,image quality,mobile phones,mobile telecommunication systems,commerce,pattern recognition,color image processing,semantic gap,numerical model,program processors,parallel programming,graphics processing unit,mobile computing,image analysis,image processing,world wide web,computational linguistics,object recognition,image retrieval,imaging systems,hypertext systems,programming theory,h.264/avc,bit rates,reconfigurable architectures,optical character recognition,digital image storage,parallel architectures,computer hardware,communication channels,telecommunication networks,economics,machine learning,cbir,mathematics,parallel processing systems,microprocessor chips,parallel algorithms,computer programming languages,wireless telecommunication systems,data communication systems,computer imaging and vision,internet,database systems,image enhancement,information retrieval,image reconstruction,image coding,video processing,motion compensation,visual communication,multimedia systems,field programmable gate array,character recognition,image compression,computer science,telecommunication systems,artificial intelligence,content based retrieval,distributed systems,computer programming,computer networks,communication systems,computer systems,motion estimation,distributed computer systems
Computer Vision;https://github.com/jainshobhit/Variational-Autoencoder;program processors,linguistics,auto encoders,matrix factorizations,mathematics,matrix algebra,correlation analysis,parallel processing systems,microprocessor chips,neural networks,recommender systems,factorization,distributed systems,computer hardware,machine learning,information retrieval,distributed computer systems,computer science,artificial intelligence,computer systems
Computer Vision;https://github.com/tollymune/CycleGAN-PyTorch;
Computer Vision;https://github.com/dabsdamoon/Anime-Colorization-v0.2;hidden layers,software architecture,descriptors,social networks,pattern recognition,color image processing,image enhancement,electronic mail,backpropagation algorithm,software design,object recognition,image retrieval,world wide web,machine learning,image quality,image segmentation,image analysis,image processing,internet,neural networks,software engineering,database systems,information retrieval,artificial intelligence,computer imaging and vision,computer science,computer systems
Computer Vision;https://github.com/WavesUR/embedded_TSM;video streaming,pattern recognition,computer vision,human computer interaction,image coding,multimedia systems,machine learning,computer imaging and vision,computer science,image processing,internet,artificial intelligence
Computer Vision;https://github.com/IPLI/IPLI_Server;wireless networks,wireless local area networks (wlan),servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),user interfaces,program processors,javascript,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,web 2.0,knowledge management,information systems,operating systems,cloud providers,mpi,program compilers,verification and validation,wireless communications,packet networks,local area networks,world wide web,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,microprocessor chips,scripting languages,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,knowledge based systems,computer systems,virtual machines,virtualizations,grid computing,software quality,wireless telecommunication systems,internet,computer security,data communication systems,image analysis,image processing,telecommunication systems,distributed systems,high level languages,computer programming,machine learning,artificial intelligence,cloud computing,software design,communication systems,distributed computer systems,software engineering
Computer Vision;https://github.com/anjandeepsahni/face_classification;face recognition,verification and validation,image analysis,image processing,active appearance models,machine learning,acoustic noise,pattern recognition,software quality,computer imaging and vision,artificial intelligence,signal to noise ratio,software design,computer science,signal processing,software engineering,engineering
Computer Vision;https://github.com/hhuaibo/darknet;wireless networks,wireless local area networks (wlan),servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),user interfaces,program processors,javascript,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,web 2.0,knowledge management,information systems,operating systems,cloud providers,mpi,program compilers,verification and validation,wireless communications,packet networks,local area networks,world wide web,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,microprocessor chips,scripting languages,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,knowledge based systems,computer systems,virtual machines,virtualizations,grid computing,software quality,wireless telecommunication systems,internet,computer security,data communication systems,image analysis,image processing,telecommunication systems,distributed systems,high level languages,computer programming,machine learning,artificial intelligence,cloud computing,software design,communication systems,distributed computer systems,software engineering
Computer Vision;https://github.com/leonardhan1979/fasterRCNN;program processors,mathematics,requirements engineering,software design,parallel programming,graphics processing unit,computer science,object recognition,intrusion detection,neural networks,verification and validation,correlation analysis,parallel processing systems,microprocessor chips,software engineering,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,computer crime,machine learning,software quality,distributed systems,computer programming,image analysis,image processing,security of data,artificial intelligence,distributed computer systems,computer imaging and vision,computer security,computer systems
Computer Vision;https://github.com/json9512/sonarToimage;computer imaging and vision,machine learning,image matching,imaging systems,underwater acoustics,image enhancement,graphic methods,computer science,motion planning,vehicles,computer hardware,image segmentation,virtual reality,channel estimation,fading (radio),signal receivers,3d data,3d modelling,3d scenes,3d object,3d objects,optical radar,artificial intelligence,image processing,image reconstruction,sensors,signal processing,image analysis,graph theory,mobile robots,engineering,human computer interaction,communication channels,bit error rate,signal detection,signal to noise ratio,three dimensional computer graphics,radar,theoretical computer science,wireless telecommunication systems,probability,computer networks,communication systems,telecommunication systems,mathematics,computer systems
Computer Vision;https://github.com/GXYM/Focal-loss;pattern recognition,image segmentation,machine learning,image analysis,image processing,artificial intelligence,computer imaging and vision,computer science
Computer Vision;https://github.com/tSchlegl/f-AnoGAN;program processors,scripting languages,intrusion detection,verification and validation,parallel processing systems,microprocessor chips,high level languages,computer crime,software quality,distributed systems,computer hardware,computer programming,security of data,software design,distributed computer systems,computer science,computer security,software engineering,computer systems
Computer Vision;https://github.com/serre-lab/gala_tpu;distributed database systems,commerce,cloud providers,mobile devices,computing paradigm,computing resource,computing environments,software as a service,communication,program processors,computer system firewalls,computer system recovery,verification and validation,inference engines,data communication systems,parallel processing systems,query languages,economics,virtual machines,virtualizations,grid computing,mobile computing,cloud computing,microprocessor chips,computer crime,network security,operating systems,fault tolerant computer systems,software quality,artificial intelligence,computer systems,distributed systems,database systems,wireless telecommunication systems,telecommunication networks,computer hardware,security of data,cryptography,computer networks,computer science,distributed computer systems,software design,communication systems,telecommunication systems,computer security,cryptology,software engineering
Computer Vision;https://github.com/okason97/handshape-recognition;image analysis,image processing,biometrics,hand gesture,image matching,image quality,pattern recognition,color image processing,computer imaging and vision,access control,gesture recognition,machine learning,image segmentation,computer science,computer security,computer vision,human computer interaction,artificial intelligence
Computer Vision;https://github.com/mhagiwara/nanigonet;through silicon vias,program processors,software architecture,world wide web,scripting languages,architectural knowledge,mathematics,virtual reality,computer science,electronics packaging,integrated circuits,parallel processing systems,microprocessor chips,software design,internet,high level languages,human computer interaction,integrated circuit layout,computer hardware,distributed systems,software engineering,computer programming,vlsi circuits,computer aided design,distributed computer systems,computer systems
Computer Vision;https://github.com/PDEUXA/AIF_CYCLEGAN;distributed database systems,commerce,cloud providers,mobile devices,computing paradigm,computing resource,computing environments,software as a service,communication,lte,image matching,image quality,pattern recognition,color image processing,computer system recovery,data communication systems,parallel processing systems,query languages,economics,virtual machines,virtualizations,grid computing,mobile computing,cloud computing,mobile telecommunication systems,image processing,image analysis,machine learning,image segmentation,operating systems,fault tolerant computer systems,computer systems,distributed systems,database systems,wireless telecommunication systems,telecommunication networks,communication channels,computer imaging and vision,artificial intelligence,computer science,computer networks,distributed computer systems,communication systems,telecommunication systems
Computer Vision;https://github.com/ashutosh1919/FaceGenerationStyleGAN;program processors,face recognition,requirements engineering,parallel programming,graphics processing unit,image analysis,image processing,classification methods,dynamic random access storage,matrix factorizations,machine learning,operating systems,support vector machine,stochastic processes,stochasticity,parallel processing systems,microprocessor chips,pattern recognition,software engineering,parallel algorithms,parallel architectures,computer programming languages,computer imaging and vision,computer systems,embedded systems,recommender systems,factorization,artificial intelligence,computer science,probability,numerical model,distributed systems,computer hardware,computer programming,information retrieval,matrix algebra,mathematics,distributed computer systems
Computer Vision;https://github.com/raahii/evan;video streaming,video processing,multimedia systems,education,game theory,software engineering,visual communication,image coding,computer imaging and vision,internet,artificial intelligence,computer science,image processing
Computer Vision;https://github.com/Randl/MobileNetV3-pytorch;game theory,mobile phones,mobile telecommunication systems,software architecture,mobile computing,computer system recovery,artificial intelligence,computer hardware,communication channels,telecommunication networks,software design,wireless telecommunication systems,data communication systems,operating systems,fault tolerant computer systems,computer science,telecommunication systems,software engineering,computer networks,communication systems,computer systems,distributed computer systems
Computer Vision;https://github.com/tinymilky/RSANet;program processors,public key cryptography,online social networks,image reconstruction,image segmentation,image analysis,image processing,bioinformatics,neural networks,parallel processing systems,microprocessor chips,authentication,network security,social networks,online systems,computer imaging and vision,computer science,machine learning,distributed systems,computer hardware,security of data,cryptography,computer networks,world wide web,computer systems,artificial intelligence,distributed computer systems,computer security,cryptology,internet
Computer Vision;https://github.com/DaneyAlex5/Deep-Zooming-of-Images-using-SRGAN;optical resolving power,low resolution images,image matching,image quality,image analysis,image processing,imaging systems,face recognition,image segmentation,object recognition,image retrieval,pattern recognition,color image processing,optical character recognition,digital image storage,image reconstruction,computer imaging and vision,image enhancement,database systems,information retrieval,machine learning,character recognition,image compression,computer science,computer systems,artificial intelligence,image coding
Computer Vision;https://github.com/wnorowsb/Super-resolution-GAN;image analysis,image processing,face recognition,image segmentation,optical resolving power,low resolution images,image matching,image quality,pattern recognition,color image processing,operating systems,storage allocation (computer),program compilers,embedded systems,computer imaging and vision,image reconstruction,high resolution image,machine learning,computer science,parallel processing systems,computer programming languages,computer systems,imaging systems,artificial intelligence,distributed systems,computer programming,distributed computer systems
Computer Vision;https://github.com/Zanderzt/TensorRT_Mask_RCNN;program processors,attribute weight,inference engines,game theory,intrusion detection,cuda,neural networks,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,multiple attribute decision making,artificial intelligence,computer crime,parallel programming,graphics processing unit,machine learning,probability,distributed systems,computer hardware,illustrative examples,computer science,security of data,parallel algorithms,parallel architectures,computer programming languages,mathematics,distributed computer systems,linear matrix inequalities,computer security,computer programming,computer systems,matrix algebra
Computer Vision;https://github.com/Zehaos/MobileNet;program processors,signal detection,mathematics,digital storage,flash memory,quantization,object recognition,verification and validation,correlation analysis,computer system recovery,parallel processing systems,microprocessor chips,signal processing,computer hardware,embedded systems,image compression,pattern recognition,image segmentation,software quality,operating systems,fault tolerant computer systems,data communication systems,distributed systems,engineering,computer science,computer systems,image quality,image coding,machine learning,image analysis,image processing,software design,computer networks,distributed computer systems,artificial intelligence,computer imaging and vision,software engineering
Computer Vision;https://github.com/facebookresearch/SlowFast;human computer interaction,wide area networks,lan,video streaming,interactive computer graphics,information analysis,graphical user interfaces,data visualization,inference engines,computer science,local area networks,telecommunication traffic,distributed computer systems,data communication systems,image coding,multimedia systems,user interfaces,computer imaging and vision,database systems,information systems,artificial intelligence,wireless telecommunication systems,telecommunication networks,computer systems,image processing,internet,computer networks,communication systems,telecommunication systems
Computer Vision;https://github.com/ptran1203/style_transfer;pattern recognition,color image processing,portfolio selection,image matching,image quality,object recognition,image retrieval,imaging systems,machine learning,image segmentation,financial data processing,image processing,image analysis,image enhancement,database systems,information retrieval,image reconstruction,artificial intelligence,investments,information technology,computer imaging and vision,computer systems,computer science,economics
Computer Vision;https://github.com/pixiedust18/darknet_mask_classification;formal methods,model checking,computer programming languages,servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,wireless networks,wireless local area networks (wlan),telecommunication traffic,bandwidth,computer science,neural networks,malwares,intrusion detection,mathematics,verification and validation,storage allocation (computer),user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,world wide web,scripting languages,operating systems,cloud providers,mpi,program compilers,web 2.0,knowledge management,information systems,formal logic,embedded systems,architecture verification and validation,computer programming,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,wireless communications,packet networks,local area networks,telecommunication networks,computer networks,machine learning,computer crime,network security,software quality,parallel processing systems,microprocessor chips,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,pattern recognition,image segmentation,internet,high level languages,virtual machines,virtualizations,grid computing,knowledge based systems,computer systems,artificial intelligence,architecting,computer security,wireless telecommunication systems,data communication systems,image analysis,image processing,telecommunication systems,software design,distributed systems,cloud computing,software architecture,communication systems,software engineering,distributed computer systems
Computer Vision;https://github.com/devsoft123/fast-cnn;program processors,computer imaging and vision,requirements engineering,software design,computer science,object recognition,machine learning,neural networks,verification and validation,parallel processing systems,microprocessor chips,software engineering,pattern recognition,image segmentation,artificial intelligence,software quality,distributed systems,image analysis,image processing,distributed computer systems,computer systems
Computer Vision;https://github.com/2manslkh/korean-food-classification-flask;software quality,numerical model,software design,mathematics,software engineering,computer science
Computer Vision;https://github.com/aelnouby/Text-to-Image-Synthesis;text mining,information retrieval systems,image matching,image quality,image analysis,image processing,human computer interaction,object recognition,image retrieval,imaging systems,pattern recognition,color image processing,optical character recognition,digital image storage,text processing,database systems,information retrieval,computer imaging and vision,computer science,image segmentation,image enhancement,image reconstruction,machine learning,character recognition,image compression,natural language processing,computational linguistics,data mining,computer systems,artificial intelligence,image coding,natural languages,linguistics,semantics
Computer Vision;https://github.com/maxfrenzel/CompressionVAE;stochastic,inference engines,face recognition,pattern recognition,discriminant analysis,auto encoders,matrix factorizations,human computer interaction,image reconstruction,mathematics,computer systems,verification and validation,correlation analysis,computer system recovery,stochastic processes,stochasticity,artificial intelligence,image processing,machine learning,neural networks,recommender systems,factorization,computer science,image analysis,software quality,operating systems,fault tolerant computer systems,data communication systems,numerical model,computer imaging and vision,information retrieval,matrix algebra,software design,computer networks,distributed computer systems,software engineering
Computer Vision;https://github.com/open-mmlab/mmpose;software development,source codes,open source software,imaging systems,object recognition,motion estimation,software,inference engines,text processing,character recognition,edge detection,face recognition,numerical model,program processors,signal detection,computer imaging and vision,word processing,gesture recognition,bayesian methods,probability distributions,image segmentation,software project,software architecture,software engineering,image reconstruction,pattern recognition,image coding,computer science,artificial intelligence,natural language processing,computational linguistics,data mining,information retrieval,image processing,mathematics,parallel processing systems,microprocessor chips,signal processing,human computer interaction,probability,image analysis,software design,machine learning,natural languages,database systems,distributed systems,computer hardware,engineering,linguistics,computer systems,distributed computer systems
Computer Vision;https://github.com/raychiu0202/paddleOCR_flask;image compression,signal processing,face recognition,image reconstruction,genetic analysis,object oriented programming,computer programming languages,high level languages,inference engines,machine learning,human computer interaction,text processing,character recognition,edge detection,parameterization,inverse problems,signal detection,optical character recognition,smart phones,asian continental ancestry group,operating systems,bayesian methods,probability distributions,image quality,image coding,engineering,pattern recognition,image processing,image analysis,bioinformatics,computer programming,artificial intelligence,computer science,natural language processing,computational linguistics,data mining,information retrieval,image segmentation,numerical model,integral equations,telephone sets,mobile telecommunication systems,genotype,genetic association,probability,computer imaging and vision,natural languages,database systems,mathematics,numerical methods,mobile devices,mobile phones,communication channels,telecommunication networks,single nucleotide polymorphism,linguistics,semantics,computer systems,mobile computing,computer hardware,wireless telecommunication systems,telecommunication systems,data communication systems,computer networks,communication systems
