Labels;Repo;Predictions;Probabilities
General,Computer Vision;https://github.com/jenyliu/DLA_interview;image analysis,engineering,artificial intelligence,computer science,image processing,image reconstruction,image segmentation,neural networks,gaussian noise (electronic),signal to noise ratio,auto encoders,signal detection,machine learning,correlation analysis,signal processing,mathematics,change detection,computer imaging and vision;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/joebluems/Soul_Of_AI;computer science education,wireless communications,world wide web,wireless networks,scholarly data,communication,internet,telecommunication networks,user interfaces,curricula,wireless telecommunication systems,telecommunication systems,computer systems,database systems,communication systems,computer networks,machine learning,telecommunication traffic,digital libraries,human computer interaction,education,computer science,neural networks,bloggers,programming course,packet networks,computer programming,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/binhetech/bert-application;information retrieval,computer programming,computer programming languages,storage allocation (computer),economics,character recognition,parallel programming,computational linguistics,linguistics,inference engines,random access storage,cuda,semantics,computer hardware,microprocessor chips,program processors,scalable video coding,cache memory,bandwidth,telecommunication networks,internet,computational efficiency,distributed computer systems,telecommunication systems,commerce,computer systems,computer system recovery,cloud computing,pattern recognition,parallel architectures,database systems,data communication systems,buffer storage,operating systems,computer networks,software design,machine learning,software architecture,theoretical computer science,telecommunication traffic,multimedia systems,video streaming,computer imaging and vision,distributed systems,education,computer science,image coding,image processing,digital storage,parallel algorithms,sensors,parallel processing systems,visual communication,software engineering,fault tolerant computer systems,graphics processing unit,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/modelhub-ai/mobilenet;engineering,image analysis,artificial intelligence,image processing,classification methods,neural networks,software design,object recognition,software architecture,machine learning,software engineering,computer systems,pattern recognition,computer imaging and vision;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/Xiaoming-Yu/SingleGAN;image analysis,artificial intelligence,color image processing,image processing,computer science,image reconstruction,image segmentation,software design,machine learning,software architecture,image quality,software engineering,image matching,pattern recognition,computer imaging and vision;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/anant1203/Applying-Deep-Learning-for-Large-scale-Quantification-of-Urban-Tree-Cover;information retrieval,color image processing,computer programming languages,character recognition,parallel programming,cuda,computer hardware,microprocessor chips,image analysis,program processors,digital image storage,distributed computer systems,imaging systems,computer systems,parallel architectures,pattern recognition,database systems,image compression,image reconstruction,machine learning,gpu,image retrieval,image matching,computer imaging and vision,image enhancement,distributed systems,computer science,image processing,image coding,classification methods,neural networks,parallel algorithms,parallel processing systems,object recognition,image quality,optical character recognition,graphics processing unit,computer programming,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/AtharvBhat/Plus-Ultra;information retrieval,computer programming,artificial intelligence,color image processing,image denoising,spurious signal noise,computer programming languages,mathematical transformations,character recognition,signal to noise ratio,parallel programming,correlation analysis,signal processing,median filter,computer hardware,microprocessor chips,program processors,image analysis,edge detection,digital image storage,distributed computer systems,imaging systems,wireless telecommunication systems,telecommunication systems,discrete cosine transforms,parallel architectures,computer systems,pattern recognition,optical resolving power,communication channels,database systems,image compression,engineering,communication systems,face recognition,image reconstruction,computer networks,wavelet transforms,machine learning,statistical methods,image retrieval,cosine transforms,image matching,computer imaging and vision,image enhancement,de-noising,distributed systems,computer science,image processing,image coding,image segmentation,neural networks,parallel algorithms,parallel processing systems,object recognition,image quality,optical character recognition,mathematics,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/cuber2460/bert;information retrieval,computer programming,computer programming languages,storage allocation (computer),economics,character recognition,parallel programming,computational linguistics,linguistics,inference engines,random access storage,cuda,semantics,computer hardware,microprocessor chips,program processors,scalable video coding,cache memory,bandwidth,telecommunication networks,internet,computational efficiency,distributed computer systems,telecommunication systems,commerce,computer systems,computer system recovery,cloud computing,pattern recognition,parallel architectures,database systems,data communication systems,buffer storage,operating systems,computer networks,software design,machine learning,software architecture,theoretical computer science,telecommunication traffic,multimedia systems,video streaming,computer imaging and vision,distributed systems,computer science,image coding,image processing,digital storage,parallel algorithms,sensors,parallel processing systems,visual communication,software engineering,fault tolerant computer systems,graphics processing unit,grid computing,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/jiahuei/Self-Critical-SCST-TensorFlow;high level languages,computer programming languages,parallel programming,inference engines,computer hardware,microprocessor chips,probability distributions,program processors,numerical methods,distributed computer systems,bayesian methods,mathematics,parallel architectures,computer systems,incompressible flow,object oriented programming,machine learning,distributed systems,computer science,neural networks,parallel algorithms,parallel processing systems,computer programming,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/danilojodas/MobileNet;information retrieval,color image processing,character recognition,image analysis,digital image storage,imaging systems,computer systems,pattern recognition,database systems,image compression,image reconstruction,machine learning,image retrieval,image matching,computer imaging and vision,image enhancement,computer science,image processing,image coding,image segmentation,neural networks,object recognition,image quality,optical character recognition,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/mminamina/Transfer_Learning_ResNet18---Keypoints_Detection;local area networks,computer hardware,microprocessor chips,program processors,distributed computer systems,wireless telecommunication systems,telecommunication systems,distribution systems,computer systems,pattern recognition,communication systems,face recognition,computer networks,software design,machine learning,software architecture,human computer interaction,computer imaging and vision,distributed systems,computer science,image processing,gesture recognition,parallel processing systems,software engineering,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/marload/DeepRL-TensorFlow2;control theory,spatial correlations,adaptive control systems,matrix algebra,linear matrix inequalities,discrete time control systems,process control,approximation theory,probability,numerical model,reinforcement learning,stochasticity,computer systems,engineering,feedback systems,machine learning,nonlinear control systems,computer imaging and vision,computer science,image coding,image processing,stochastic processes,automation,correlation methods,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,1.0,0.0
General,Computer Vision;https://github.com/Maskify/darknet;computer programming languages,internet,cryptography,scripting languages,mobile telecommunication systems,communication channels,communication systems,verification and validation,mpi,formal methods,software design,software architecture,intrusion detection,image processing,parallel algorithms,architecture verification and validation,parallel processing systems,image quality,software engineering,computer programming,mathematics,graphics processing unit,virtualizations,program compilers,mobile devices,information systems,microprocessor chips,knowledge based systems,embedded systems,pattern recognition,network security,data communication systems,operating systems,architecting,telecommunication traffic,video streaming,computer imaging and vision,malwares,telephone sets,smart cards,packet networks,servers,model checking,mobile computing,high level languages,wireless communications,formal logic,storage allocation (computer),world wide web,wireless networks,parallel programming,signal processing,cryptology,telecommunication networks,program processors,image analysis,user interfaces,wireless telecommunication systems,parallel architectures,authentication,cloud providers,wireless local area networks (wlan),security of data,distributed systems,computer science,image segmentation,neural networks,object recognition,artificial intelligence,local area networks,web 2.0,bandwidth,distributed computer systems,software quality,telecommunication systems,computer systems,cloud computing,image compression,engineering,computer crime,computer networks,machine learning,virtual machines,knowledge management,multimedia systems,human computer interaction,image coding,computer security,grid computing;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/lucidrains/bottleneck-transformer-pytorch;network security,intrusion detection,computer science,image coding,image processing,computer crime,economics,operating systems,computer networks,computer imaging and vision,visual communication,computer security,cryptology,commerce,security of data,cryptography;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/Jeongyun-Lee-0423/Classification;color image processing,character recognition,image analysis,digital image storage,imaging systems,computer systems,pattern recognition,database systems,image compression,image reconstruction,machine learning,image matching,computer imaging and vision,computer science,image processing,image coding,image segmentation,image quality,optical character recognition,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision,Natural Language Processing;https://github.com/czero69/acomoeye-NN;computer programming languages,character recognition,parallel programming,computer hardware,microprocessor chips,program processors,probability distributions,image analysis,distributed computer systems,bayesian methods,probability,mathematics,parallel architectures,computer systems,pattern recognition,engineering,operating systems,machine learning,computer imaging and vision,distributed systems,computer science,image processing,image segmentation,parallel algorithms,parallel processing systems,optical character recognition,graphics processing unit,computer programming,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General;https://github.com/ryujaehun/maml;computer science,user interfaces,interactive computer graphics,computer imaging and vision,human computer interaction;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/idealo/imagededup;information retrieval,computer programming,artificial intelligence,computer programming languages,parallel programming,cryptology,cuda,computer hardware,microprocessor chips,cryptography,program processors,internet,image analysis,distributed computer systems,storage systems,computer systems,parallel architectures,pattern recognition,authentication,network security,database systems,content based retrieval,operating systems,computer networks,wavelet transforms,machine learning,image retrieval,multimedia systems,security of data,computer imaging and vision,hash functions,image enhancement,distributed systems,computer science,image processing,image segmentation,digital storage,neural networks,parallel algorithms,parallel processing systems,computer security,mathematics,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/facebookresearch/vissl;information retrieval,color image processing,software,signal to noise ratio,character recognition,signal processing,inference engines,robotics,computer hardware,microprocessor chips,robots,probability distributions,program processors,image analysis,digital image storage,distributed computer systems,imaging systems,bayesian methods,probability,wireless telecommunication systems,telecommunication systems,computer systems,pattern recognition,communication channels,database systems,image compression,engineering,communication systems,image reconstruction,computer networks,signal detection,machine learning,image retrieval,image matching,computer imaging and vision,image enhancement,distributed systems,computer science,image processing,image coding,image segmentation,classification methods,parallel processing systems,image quality,optical character recognition,signal receivers,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/SamSamhuns/ml_gan_human_face_synthesis;information retrieval,color image processing,mathematical transformations,character recognition,image analysis,digital image storage,imaging systems,virtual reality,low resolution images,discrete cosine transforms,computer systems,pattern recognition,optical resolving power,high resolution image,database systems,image compression,face recognition,image reconstruction,machine learning,image retrieval,cosine transforms,image matching,computer imaging and vision,human computer interaction,image enhancement,computer science,image processing,image coding,image segmentation,object recognition,image quality,optical character recognition,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/keiyamashita111/aaproject;information retrieval,computer programming,computer programming languages,storage allocation (computer),economics,character recognition,parallel programming,computational linguistics,linguistics,inference engines,random access storage,cuda,semantics,computer hardware,microprocessor chips,program processors,scalable video coding,cache memory,bandwidth,telecommunication networks,internet,computational efficiency,distributed computer systems,telecommunication systems,commerce,computer systems,computer system recovery,cloud computing,pattern recognition,parallel architectures,database systems,data communication systems,buffer storage,operating systems,computer networks,software design,machine learning,software architecture,theoretical computer science,telecommunication traffic,multimedia systems,video streaming,computer imaging and vision,distributed systems,education,computer science,image coding,image processing,digital storage,parallel algorithms,sensors,parallel processing systems,visual communication,software engineering,fault tolerant computer systems,graphics processing unit,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/tungkw/VAE;computer programming,motion compensation,programming theory,computer programming languages,world wide web,field programmable gate array,video processing,internet,computer hardware,numerical methods,image analysis,social networks,social network analysis,image compression,image reconstruction,reconfigurable architectures,machine learning,multimedia systems,bit rates,optical flows,computer imaging and vision,computer science,image coding,image processing,image segmentation,neural networks,motion estimation,auto encoders,visual communication,image quality,mathematics,h.264/avc,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/PaddlePaddle/PaddleDetection;;0.0,0.0,0.0,0.0,0.0,0.0
General,Sequential,Computer Vision;https://github.com/oki5656/Estimating_Distance;mobile computing,color image processing,color images,mobile devices,computer hardware,telecommunication networks,image analysis,bayesian methods,wireless telecommunication systems,telecommunication systems,computer systems,mobile telecommunication systems,pattern recognition,communication channels,communication systems,data communication systems,computer networks,software design,machine learning,software architecture,mobile phones,computer imaging and vision,image enhancement,computer science,telephone sets,image processing,image segmentation,image quality,software engineering,smart phones,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/ananyahjha93/swav;information retrieval,high level languages,computer programming languages,parallel programming,computer hardware,microprocessor chips,hierarchical system,program processors,image analysis,analytic hierarchy process,distributed computer systems,parallel architectures,computer systems,pattern recognition,database systems,machine learning,gpu,image retrieval,analytic hierarchy process (ahp),computer imaging and vision,image enhancement,distributed systems,computer science,image processing,image segmentation,neural networks,parallel algorithms,parallel processing systems,object recognition,graphics processing unit,computer programming,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/phillipi/pix2pix;information retrieval,artificial intelligence,color image processing,multi core,computer programming languages,data mining,character recognition,parallel programming,text detection,computational linguistics,linguistics,computer hardware,microprocessor chips,program processors,image analysis,edge detection,digital image storage,distributed computer systems,imaging systems,parallel architectures,computer systems,pattern recognition,multiprocessing systems,database systems,image compression,face recognition,image reconstruction,operating systems,machine learning,text processing,natural language processing,image retrieval,image matching,computer imaging and vision,natural languages,image enhancement,distributed systems,computer science,image processing,image coding,image segmentation,parallel algorithms,parallel processing systems,object recognition,image quality,optical character recognition,computer programming,graphics processing unit;0.0,0.0,0.0,1.0,0.0,0.0
General,Computer Vision;https://github.com/hyz-xmaster/VarifocalNet;artificial intelligence,routing algorithms,wireless communications,computer programming languages,energy utilization,parallel programming,signal processing,computer hardware,microprocessor chips,program processors,image analysis,sensor nodes,distributed computer systems,probability,virtual reality,mathematics,numerical model,parallel architectures,stochasticity,pattern recognition,computer systems,engineering,wireless sensor networks,computer networks,signal detection,machine learning,electricity,human computer interaction,computer imaging and vision,distributed systems,computer science,image processing,stochastic processes,image segmentation,parallel algorithms,parallel processing systems,object recognition,sensors,computer programming,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/alexsax/midlevel-reps;information retrieval,collision avoidance,genetic analysis,robot programming,robotics,computer hardware,microprocessor chips,information systems,program processors,image analysis,object detection,user interfaces,distributed computer systems,interactive computer graphics,multiagent system,information analysis,bioinformatics,data visualization,computer systems,pattern recognition,database systems,graphical user interfaces,face recognition,obstacle avoidance,image reconstruction,intelligent robots,machine learning,image retrieval,motion planning,robotic manipulators,human computer interaction,computer imaging and vision,image enhancement,distributed systems,computer science,image coding,image processing,mobile robots,classification methods,image segmentation,visualization tools,parallel processing systems,information visualization,object recognition,sensors,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/JeheonPark596/sentimentsurvival;information retrieval,computer science,backpropagation algorithm,data mining,neural networks,natural languages,semantics,decision trees,machine learning,computational linguistics,correlation analysis,linguistics,computer systems,mathematics,artificial intelligence,database systems;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/kzkymur/transition;information retrieval,color image processing,character recognition,image analysis,digital image storage,imaging systems,computer systems,pattern recognition,database systems,image compression,image reconstruction,machine learning,image retrieval,image matching,computer imaging and vision,image enhancement,computer science,image processing,image coding,image segmentation,object recognition,image quality,optical character recognition,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/snow-mn/GAN-INT-CLS;information retrieval,color image processing,data mining,character recognition,computational linguistics,linguistics,semantics,text mining,image analysis,digital image storage,information retrieval systems,imaging systems,computer systems,pattern recognition,database systems,image compression,image reconstruction,machine learning,text processing,natural language processing,image retrieval,image matching,computer imaging and vision,human computer interaction,natural languages,image enhancement,computer science,image processing,image coding,image segmentation,object recognition,image quality,optical character recognition,artificial intelligence;0.0,0.0,0.0,1.0,0.0,0.0
General,Computer Vision;https://github.com/alexwdong/IncubatorCVProject;classifiers,artificial intelligence,face recognition,computer science,image processing,multiple kernels,discriminant analysis,clustering algorithms,neural networks,data mining,probability,mathematics,machine learning,support vector machine,kernel function,pattern recognition,computer imaging and vision;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/xiangyu-liu/DBSR;computer programming languages,signal to noise ratio,software,parallel programming,signal processing,cryptology,steganography,cryptography,microprocessor chips,program processors,image analysis,computer hardware,distributed computer systems,software quality,parallel architectures,computer systems,optical resolving power,image compression,engineering,verification and validation,image reconstruction,software design,gpu,image restoration,security of data,computer imaging and vision,image enhancement,distributed systems,computer science,image coding,image processing,parallel algorithms,parallel processing systems,computer security,image quality,software engineering,computer programming,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/sourabhagrawal23/human-action-classification;computer vision,support vector machine,computational linguistics,linguistics,semantics,action recognition,microprocessor chips,computer hardware,program processors,image analysis,classifiers,distributed computer systems,computer systems,pattern recognition,database systems,face recognition,machine learning,natural language processing,natural languages,human computer interaction,computer imaging and vision,distributed systems,computer science,image coding,image processing,image segmentation,neural networks,gesture recognition,motion estimation,dependency parsing,parallel processing systems,object recognition,artificial intelligence;0.0,1.0,0.0,1.0,0.0,0.0
General,Computer Vision;https://github.com/bgtripp/stylegan2glacier;computer programming,information retrieval,computer programming languages,storage allocation (computer),parallel programming,correlation analysis,matrix algebra,dynamic random access storage,bandwidth,embedded systems,microprocessor chips,computer hardware,program processors,image analysis,cache memory,telecommunication networks,distributed computer systems,telecommunication systems,parallel architectures,recommender systems,computer systems,data communication systems,buffer storage,operating systems,computer networks,telecommunication traffic,matrix factorizations,computer imaging and vision,factorization,distributed systems,computer science,image processing,parallel algorithms,parallel processing systems,parallel computing,mathematics,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/Caesarzhang/bert-zh;information retrieval,computer programming,computer programming languages,storage allocation (computer),economics,character recognition,parallel programming,computational linguistics,linguistics,inference engines,random access storage,cuda,semantics,computer hardware,microprocessor chips,program processors,scalable video coding,cache memory,bandwidth,telecommunication networks,internet,computational efficiency,distributed computer systems,telecommunication systems,commerce,computer systems,computer system recovery,cloud computing,pattern recognition,parallel architectures,database systems,data communication systems,buffer storage,operating systems,computer networks,software design,machine learning,software architecture,theoretical computer science,telecommunication traffic,multimedia systems,video streaming,computer imaging and vision,distributed systems,computer science,image coding,image processing,digital storage,parallel algorithms,sensors,parallel processing systems,visual communication,software engineering,fault tolerant computer systems,graphics processing unit,grid computing,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/JanMarcelKezmann/Residual-Network-Architectures;computer programming,computer science,computer hardware,object oriented programming,software design,computer networks,sensors,software architecture,field programmable gate array,software engineering,computer systems,network architecture,embedded systems,proposed architectures;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/sherinaseri/bert;information retrieval,computer programming,computer programming languages,storage allocation (computer),economics,character recognition,parallel programming,computational linguistics,linguistics,inference engines,random access storage,cuda,semantics,computer hardware,microprocessor chips,program processors,scalable video coding,cache memory,bandwidth,telecommunication networks,internet,computational efficiency,distributed computer systems,telecommunication systems,commerce,computer systems,computer system recovery,cloud computing,pattern recognition,parallel architectures,database systems,data communication systems,buffer storage,operating systems,computer networks,software design,machine learning,software architecture,theoretical computer science,telecommunication traffic,multimedia systems,video streaming,computer imaging and vision,distributed systems,education,computer science,image coding,image processing,digital storage,parallel algorithms,sensors,parallel processing systems,visual communication,software engineering,fault tolerant computer systems,graphics processing unit,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/edhart151/darknet;computer programming languages,internet,cryptography,scripting languages,mobile telecommunication systems,communication channels,communication systems,mpi,mobile phones,intrusion detection,image processing,parallel algorithms,parallel processing systems,computer programming,graphics processing unit,virtualizations,program compilers,javascript,mobile devices,information systems,microprocessor chips,knowledge based systems,pattern recognition,network security,data communication systems,operating systems,three dimensional computer graphics,telecommunication traffic,video streaming,computer imaging and vision,malwares,telephone sets,packet networks,servers,mobile computing,high level languages,wireless communications,storage allocation (computer),world wide web,wireless networks,parallel programming,cryptology,computer hardware,telecommunication networks,program processors,image analysis,user interfaces,visualization,wireless telecommunication systems,parallel architectures,authentication,cloud providers,wireless local area networks (wlan),security of data,distributed systems,computer science,image segmentation,object recognition,artificial intelligence,local area networks,web 2.0,bandwidth,distributed computer systems,virtual reality,telecommunication systems,computer systems,cloud computing,computer crime,computer networks,machine learning,virtual machines,knowledge management,multimedia systems,human computer interaction,image coding,computer security,grid computing;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/Uemuet/stylegan22;computer programming languages,storage allocation (computer),parallel programming,dynamic random access storage,bandwidth,embedded systems,microprocessor chips,computer hardware,program processors,image analysis,cache memory,telecommunication networks,distributed computer systems,telecommunication systems,parallel architectures,computer systems,data communication systems,buffer storage,operating systems,computer networks,telecommunication traffic,computer imaging and vision,distributed systems,computer science,image processing,parallel algorithms,parallel processing systems,computer programming,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/tvinith/bert;information retrieval,computer programming,computer programming languages,storage allocation (computer),economics,character recognition,parallel programming,computational linguistics,linguistics,inference engines,random access storage,cuda,semantics,computer hardware,microprocessor chips,program processors,scalable video coding,cache memory,bandwidth,telecommunication networks,internet,computational efficiency,distributed computer systems,telecommunication systems,commerce,computer systems,computer system recovery,cloud computing,pattern recognition,parallel architectures,database systems,data communication systems,buffer storage,operating systems,computer networks,software design,machine learning,software architecture,theoretical computer science,telecommunication traffic,multimedia systems,video streaming,computer imaging and vision,distributed systems,education,computer science,image coding,image processing,digital storage,parallel algorithms,sensors,parallel processing systems,visual communication,software engineering,fault tolerant computer systems,graphics processing unit,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/jpatts/srgan_tf;world wide web,signal to noise ratio,gaussian distribution,signal processing,internet,image analysis,imaging systems,low resolution images,pattern recognition,optical resolving power,engineering,face recognition,image reconstruction,machine learning,computer imaging and vision,search engines,computer science,image processing,image segmentation,image quality,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/asraman9792/Generative-Adversarial-Networks-implementation-of-KERAS;information retrieval,color image processing,character recognition,image analysis,digital image storage,imaging systems,computer systems,pattern recognition,database systems,image compression,image reconstruction,machine learning,image retrieval,image matching,computer imaging and vision,image enhancement,computer science,image processing,image coding,image segmentation,object recognition,image quality,optical character recognition,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/gagan16/Cyclegan-tensorflow;information retrieval,color image processing,character recognition,image analysis,digital image storage,imaging systems,computer systems,pattern recognition,database systems,image compression,image reconstruction,machine learning,image retrieval,image matching,computer imaging and vision,image enhancement,computer science,image processing,image coding,image segmentation,object recognition,image quality,optical character recognition,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/tomgillooly/geogan;information retrieval,artificial intelligence,computer vision,color image processing,chip multiprocessor,multi core,computer programming languages,world wide web,character recognition,parallel programming,internet,xml,microprocessor chips,program processors,image analysis,computer hardware,edge detection,user interfaces,digital image storage,distributed computer systems,imaging systems,parallel architectures,computer system recovery,pattern recognition,computer systems,multiprocessing systems,computer keyboards,database systems,image compression,face recognition,image reconstruction,data communication systems,operating systems,computer networks,machine learning,image retrieval,image matching,security of data,human computer interaction,computer imaging and vision,image enhancement,distributed systems,computer science,image processing,image coding,image segmentation,gesture recognition,parallel algorithms,parallel processing systems,object recognition,computer security,image quality,optical character recognition,facial expression,fault tolerant computer systems,servers,computer programming,graphics processing unit;0.0,1.0,0.0,0.0,0.0,0.0
General,Natural Language Processing;https://github.com/kh-kim/simple-nmt;computer aided manufacturing,likelihood functions,wireless communications,wireless networks,internet protocols,correlation analysis,computational linguistics,linguistics,inference engines,communication,automata theory,information theory,semantics,computer aided design,telecommunication networks,formal languages and automata theory,translation (languages),process control,mathematics,wireless telecommunication systems,telecommunication systems,computer systems,database systems,engineering,communication systems,computer networks,process engineering,machine learning,theoretical computer science,natural language processing,telecommunication traffic,natural languages,transmission control protocol,computer science,neural networks,automation,packet networks,software engineering,process planning,artificial intelligence,congestion control (communication);0.0,0.0,0.0,1.0,0.0,0.0
General,Computer Vision;https://github.com/kvijaykrish/Bosch_AI_VehicleClassification;computer programming languages,internet,cryptography,scripting languages,mobile telecommunication systems,communication channels,communication systems,verification and validation,mpi,software design,mobile phones,intrusion detection,image processing,parallel algorithms,parallel processing systems,image quality,software engineering,computer programming,graphics processing unit,virtualizations,program compilers,javascript,mobile devices,information systems,microprocessor chips,knowledge based systems,pattern recognition,network security,data communication systems,operating systems,three dimensional computer graphics,telecommunication traffic,video streaming,computer imaging and vision,malwares,telephone sets,packet networks,servers,mobile computing,high level languages,wireless communications,storage allocation (computer),world wide web,wireless networks,parallel programming,signal processing,cryptology,telecommunication networks,program processors,image analysis,user interfaces,visualization,wireless telecommunication systems,parallel architectures,authentication,cloud providers,wireless local area networks (wlan),security of data,distributed systems,computer science,image segmentation,object recognition,artificial intelligence,local area networks,web 2.0,bandwidth,distributed computer systems,virtual reality,software quality,telecommunication systems,computer systems,cloud computing,image compression,engineering,computer crime,computer networks,machine learning,virtual machines,knowledge management,multimedia systems,human computer interaction,image coding,computer security,grid computing;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/eyalbetzalel/GLOW2;program processors,computer programming,distributed systems,computer systems,computer science,computer programming languages,microprocessor chips,distributed computer systems,parallel algorithms,parallel programming,parallel processing systems,parallel computing,parallel architectures,computer hardware,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/reiniscimurs/TD3_Separate_Action;computer science,stochastic processes,multiagent system,probability,numerical model,stochasticity,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/rdcarter1994/gitgan;information retrieval,color image processing,chip multiprocessor,multi core,character recognition,computer hardware,microprocessor chips,program processors,image analysis,edge detection,digital image storage,distributed computer systems,imaging systems,numerical model,computer systems,computer system recovery,pattern recognition,multiprocessing systems,database systems,image compression,face recognition,image reconstruction,data communication systems,operating systems,computer networks,machine learning,image retrieval,image matching,computer imaging and vision,image enhancement,distributed systems,computer science,image processing,image coding,image segmentation,parallel processing systems,object recognition,image quality,optical character recognition,fault tolerant computer systems,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/lionelmessi6410/ntga;correlation analysis,computer hardware,microprocessor chips,internet,program processors,distributed computer systems,software quality,computer systems,verification and validation,software design,machine learning,human computer interaction,distributed systems,education,computer science,neural networks,electronic mail,parallel processing systems,software engineering,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/wayne1123/mnist_wgan_gp;computer programming,game theory,computer programming languages,parallel programming,cuda,random access storage,parameterization,microprocessor chips,computer hardware,program processors,image analysis,numerical methods,distributed computer systems,approximation theory,numerical model,reinforcement learning,parallel architectures,computer systems,image reconstruction,inverse problems,machine learning,gpu,regularization,integral equations,computer imaging and vision,distributed systems,computer science,image processing,function approximation,parallel algorithms,parallel processing systems,graphics processing unit,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,1.0,0.0
General,Computer Vision;https://github.com/sahidrahmanxx12/TEMPEK;computer programming,information retrieval,computer programming languages,storage allocation (computer),parallel programming,correlation analysis,matrix algebra,non-negative matrix factorization,bandwidth,computer hardware,microprocessor chips,telecommunication networks,program processors,image analysis,cache memory,distributed computer systems,telecommunication systems,parallel architectures,recommender systems,computer systems,blind source separation,data communication systems,buffer storage,operating systems,computer networks,statistical methods,telecommunication traffic,matrix factorizations,computer imaging and vision,factorization,distributed systems,computer science,image processing,parallel algorithms,parallel processing systems,parallel computing,mathematics;0.0,0.0,0.0,0.0,0.0,0.0
General,Computer Vision;https://github.com/kun-woo-park/Deeplearning_project_STL_10;computer science,software design,software quality,software engineering,numerical model,mathematics;0.0,0.0,0.0,0.0,0.0,0.0
